228,634022.0899529285
229,614609.6483844203
230,593056.1216622564
231,591774.13621547
232,592191.3859163902
233,612895.7684609407
234,612914.266239312
235,613010.8540403196
236,634884.4541664339
237,656409.9643905596
238,656605.70528108
239,657005.5405038828
240,679312.3876786121
241,701153.7302500719
242,679718.3371145172
243,686020.3474526214
244,707118.9963630051
245,705116.157487448
246,705056.063585538
247,726497.3821563078
248,725545.3217644537
249,725496.6581986377
250,726220.7482823008
251,704829.703851386
252,726406.7810213976
253,729483.2139442372
254,708815.4763924433
255,708977.4949104328
256,709242.5722440336
257,709161.8597741913
258,709397.3441131335
259,708844.8848634606
260,709149.4202243525
261,709886.2005441277
262,709988.7042839315
263,710398.3912672817
264,710358.2422786729
265,710733.7482586616
266,732512.5116466199
267,732486.0225612315
268,711249.9864465925
269,711174.4707754675
270,711953.66670995
271,733639.2920469767
272,711980.3661405036
273,711854.6435989237
274,733354.6417977713
275,712592.7885681291
276,712965.4287656704
277,713341.8310911377
278,715416.9659411289
279,735233.4626567069
280,757410.0725043349
281,779321.2473386499
282,779239.4771430125
283,779541.4610365735
284,780127.683003622
285,802042.7961851666
286,802351.6860892224
287,802793.6553116287
288,802884.0344057813
289,803052.7910208493
290,802480.1859609674
291,802716.3608531036
292,824957.1311221852
293,841078.7668530047
294,841286.4055472049
295,863066.8394299641
296,885218.5319284542
297,885610.541701603
298,907597.2232289325
299,929784.4307842469
300,929794.3282038315
301,951852.8409679792
302,951628.665579047
303,969032.3312652521
304,989949.8490435658
305,989738.2024630499
306,968805.2439373039
307,947045.852780135
308,947305.6823500915
309,948420.1839658199
310,948675.0728403463
311,948188.4166018243
312,970002.7415744615
313,969838.1424375889
314,991843.2177747353
315,992063.4454093829
316,992396.5503420691
317,993142.1903623327
318,1015191.7933996659
319,1015767.7360277559
320,1016135.2670908923
321,1016669.295782737
322,1038747.043030865
323,1038992.560938326
324,1039658.7250712175
325,1060721.7750282593
326,1060407.5438656288
327,1060289.0000811536
328,1080487.3658865404
329,1080989.8278897188
330,1081060.2568113552
331,1081165.2681601583
332,1081360.3425703545
333,1081361.558891822
334,1080973.5052732816
335,1059014.4477202538
336,1058780.4483500381
337,1059104.762154336
338,1059270.491894705
339,1059869.5570540244
340,1060279.215149618
341,1060414.318643816
342,1060282.110141345
343,1059966.3403894166
344,1059967.5472741157
345,1039064.5274900391
346,1038679.0782348764
347,1039096.3378918607
348,1039203.79807312
349,1039346.2835175452
350,1023729.8375100739
351,1023717.8718843664
352,1024717.7387165619
353,1003270.7072764823
354,1003382.1003441373
355,1003877.6572663906
356,1002924.7634490884
357,1025368.3549567562
358,1006652.9678321343
359,984273.188382419
360,984499.7030342127
361,984827.1902453171
362,985109.7550442263
363,985685.9597125731
364,985581.384738129
365,963676.3920529432
366,964069.1815927738
367,963877.5949560122
368,963844.8070076598
369,963620.3091569358
370,941186.6418299624
371,919101.4569772951
372,919459.5034079044
373,897441.3009477786
374,897241.6754069128
375,897318.8888069483
376,897855.1846998535
377,898504.2952255949
378,898242.4757608622
379,875878.0412950651
380,876505.3981090222
381,876201.0453458108
382,876401.116436075
383,854496.7646830254
384,854968.9576641747
385,877497.5735890322
386,857641.2457741783
387,835442.2708844589
388,813477.0879850516
389,813328.5817614689
390,813350.9052361922
391,813305.4537632142
392,813133.8395182112
393,813293.1209465179
394,791012.3937995085
395,790033.694659882
396,770316.7122285941
397,770475.4526669633
398,770489.481847827
399,750261.6285611839
400,766192.5093596427
401,744103.0643318609
402,721761.0938334757
403,721736.0706544151
404,721799.6962219706
405,722056.826640911
406,744090.6940536993
407,743555.600176694
408,762729.7478388275
409,785174.5825571218
410,785244.8567633984
411,785877.5783556025
412,785838.856041485
413,786119.979968024
414,786514.3003743605
415,808587.6918665884
416,808776.2696688607
417,787767.2942718947
418,788274.6021596211
419,767150.350292155
420,789656.9360773579
421,789488.4324070418
422,789529.9020365486
423,811889.6341505896
424,812240.7038282055
425,812700.7421581254
426,812571.4587452003
427,812339.2875676639
428,812969.3301439227
429,835389.4956981116
430,812804.0538819024
431,793169.3801607698
432,792773.2821003043
433,792625.9149088289
434,771387.159179258
435,770960.3731810392
436,791295.8294205639
437,813403.7797378148
438,835410.0080634393
439,835313.8569785922
440,836297.0593998486
441,836652.5964136719
442,837003.602194786
443,837049.0680764291
444,859595.6803239438
445,882044.5501903167
446,902810.7254908698
447,902482.0101509
448,902728.0751719107
449,923168.2977279951
450,923121.7444219183
451,945277.3254976684
452,967581.6826739453
453,990135.488366854
454,990971.2213146398
455,990704.7631516367
456,991308.7683499968
457,991991.6081428601
458,970851.2964938101
459,970974.9827652659
460,971259.6035581083
461,971242.8941751765
462,949095.2816499801
463,948931.5286649448
464,926606.2746065548
465,905674.9555635845
466,905577.8823613594
467,905560.967347481
468,905417.5560795539
469,926844.2782044838
470,904342.3338650832
471,904386.6976665441
472,904111.2257517192
473,885847.3184247985
474,885727.5224822676
475,885719.5145065933
476,885916.821741818
477,886183.5662780436
478,886202.4070062073
479,863865.8680514516
480,886403.4164113809
481,906609.797214421
482,907060.5399479112
483,907254.4795422283
484,928947.1362370898
485,929054.9941367931
486,929245.2809610531
487,929575.711876438
488,930068.4017189154
489,930466.8745874465
490,929615.8148522902
491,929872.0124295686
492,929864.9361301869
493,908774.1634028464
494,908836.5877607896
495,909054.1446588016
496,908109.9775447455
497,908125.4351693945
498,908291.1347194539
499,908275.7830391467
500,908251.6515512172
501,908240.1151992375
502,908204.6463524061
503,907959.4169888224
504,907510.8764435799
505,907487.7270971016
506,884868.2414463145
507,884720.9153763072
508,883846.3565465966
509,883607.6491854595
510,883508.2502950552
511,883072.7548943264
512,905322.1438331029
513,905424.461065642
514,928184.0154112753
515,927040.4183686352
516,927192.4546782054
517,948430.8294672541
518,948849.8371534545
519,948887.0456887352
520,971308.3299670938
521,993787.910519874
522,994110.6091182504
523,1012056.6076427874
524,1012001.325907561
525,1011788.1244434261
526,989368.2915640348
527,989675.5686213996
528,989433.6256838131
529,1011606.8038530275
530,1011318.1219046663
531,1011509.8548659821
532,1011663.3047971289
533,1034034.4349217177
534,1033933.0472620544
535,1034079.8959893598
536,1033772.0157368779
537,1033822.7809179645
538,1033732.2853944753
539,1033833.4118837393
540,1034312.0479376181
541,1034062.2930644741
542,1034114.4426254453
543,1055801.2008294784
544,1055842.7303416973
545,1055978.1364037117
546,1056693.9209358604
547,1057046.8679362522
548,1057081.3973887495
549,1057130.0976616798
550,1057443.9978390236
551,1058030.0508853064
552,1058415.6666253067
553,1058443.6977524788
554,1058790.7789082679
555,1059171.599113263
556,1081876.0526229795
557,1060253.7723135569
558,1082962.444409531
559,1083500.0568896926
560,1083687.3598043257
561,1084255.2821111793
562,1084231.14591516
563,1084025.0447036966
564,1083787.2677957604
565,1106573.0800723105
566,1105956.3727247147
567,1105931.5706081546
568,1106128.4134495629
569,1085815.7321283862
570,1086038.330963118
571,1085941.7346402733
572,1065411.891038831
573,1043304.0435159481
574,1043671.9899007216
575,1044066.7638998883
576,1066827.6911094484
577,1066586.8034408784
578,1066549.9113978131
579,1066715.2709432477
580,1066972.2145611246
581,1067355.9140597223
582,1067242.7233821806
583,1067093.2360451438
584,1044535.9919961602
585,1044834.5309367783
586,1044860.5639504627
587,1044926.5298533046
588,1044677.4610911157
589,1044914.0951751331
590,1044501.0418433723
591,1044303.4692118695
592,1044568.3942217437
593,1044392.3012858394
594,1044619.5342970409
595,1044365.4310131302
596,1044411.2631295238
597,1044293.2623541008
598,1044211.1995969804
599,1044314.9642578932
600,1044034.8879206096
601,1044196.0919916243
602,1044009.1702506687
603,1044394.922808793
604,1044269.4078415703
605,1044329.443521504
606,1043771.3539622112
607,1065733.8338701874
608,1065532.6730155062
609,1065643.1807895242
610,1065712.5227133506
611,1064924.8161522353
612,1064907.4857876736
613,1065384.364903146
614,1065469.5472104738
615,1065704.1552873228
616,1065777.1972342872
617,1066533.3183554516
618,1066256.0680894062
619,1064192.5078687645
620,1064157.9413162994
621,1064587.933266778
622,1062618.7374524116
623,1085185.5203672044
624,1085283.0947264233
625,1085361.008375024
626,1085265.3738732543
627,1085321.9522923117
628,1085871.0975574658
629,1085748.8562933623
630,1085833.62697383
631,1085634.1931684418
632,1086071.1362730162
633,1086650.6682923166
634,1109233.2789345672
635,1109569.1183413125
636,1109555.2638043845
637,1109445.119832559
638,1110026.5803225862
639,1110082.4178603773
640,1110146.1944676104
641,1110669.2146142148
642,1110833.327000374
643,1110687.1677400004
644,1110673.6941830486
645,1110674.7018541994
646,1110660.4151424887
647,1111234.6498981982
648,1111256.122422482
649,1111419.997321219
650,1111835.3781206438
651,1111350.0986529612
652,1111456.3930331445
653,1111392.1243650727
654,1110807.3302654894
655,1110980.149748929
656,1111670.8314008494
657,1111869.7549389172
658,1112024.1627525904
659,1111650.5347130643
660,1111713.316133538
661,1112716.2084785528
662,1113257.7060168327
663,1113385.5804105916
664,1113336.3944992104
665,1113157.1295963773
666,1113628.4902112756
667,1113169.7112470146
668,1113183.816297115
669,1136049.0849542052
670,1136213.8611112887
671,1136256.0824712985
672,1159340.0086458116
673,1159764.2503473884
674,1160019.7380177854
675,1159893.8648347212
676,1159997.7545843546
677,1159745.3391304489
678,1159774.525925024
679,1160261.9073264808
680,1160187.5952479949
681,1160835.7889493972
682,1161067.999295754
683,1160456.3988414793
684,1160530.9562816462
685,1160108.9705996597
686,1160673.0835371923
687,1160816.7167578219
688,1160579.4487589514
689,1160374.5867428868
690,1160760.811216975
691,1160990.887409628
692,1160973.3192521846
693,1161182.5394621023
694,1161381.0953439
695,1161382.1681308255
696,1161703.8690772145
697,1161727.5284335983
698,1161917.2095366495
699,1161886.2997372595
700,1161750.2185541964
701,1162208.0654031718
702,1162509.8569260854
703,1162773.6000044353
704,1163591.7821002281
705,1163791.9030966682
706,1163970.978275022
707,1163851.2091163846
708,1164031.0257854366
709,1164434.0459991426
710,1164433.9104032158
711,1164002.5917893322
712,1163962.6636726945
713,1163795.3543833753
714,1164265.5244012584
715,1164571.4742850163
716,1141910.0550449127
717,1142548.284731318
718,1142434.3707603659
719,1142711.518176598
720,1142897.712813012
721,1122843.82345358
722,1122550.7736825908
723,1122576.0845713664
724,1122505.055408625
725,1122256.999636192
726,1122282.069714957
727,1122939.1181880056
728,1122666.4732721532
729,1122141.4783758982
730,1122556.5487079045
731,1122244.4359225384
732,1121872.4938153287
733,1122473.8677409617
734,1122853.5441111373
735,1123257.4919524617
736,1123247.9204777842
737,1123478.7072719424
738,1123904.218285913
739,1123788.8597279591
740,1123934.1375461286
741,1123381.9970500434
742,1123126.9126620758
743,1123041.6559368812
744,1122682.9930437377
745,1122339.957295738
746,1121986.1835732835
747,1121968.1595385487
748,1121998.5645589007
749,1122048.2214245813
750,1122074.4320405095
751,1121690.2462246297
752,1121524.9903792234
753,1121265.6734427311
754,1120853.8133033798
755,1121063.1113803694
756,1097889.7012235646
757,1098178.4989232528
758,1098167.350570548
759,1097884.854257545
760,1098215.5916007883
761,1098612.0766143377
762,1098663.1170312194
763,1098326.6924041696
764,1075249.103652361
765,1075233.8729101687
766,1098109.2450306711
767,1074801.4986222987
768,1075377.9928875496
769,1074848.4141571
770,1074696.3014611504
771,1094522.5152456125
772,1094504.7935759767
773,1094096.091872561
774,1093870.1771461372
775,1094546.1704749817
776,1094581.370800134
777,1094654.0864706354
778,1094932.0335821505
779,1095595.218062386
780,1094976.856846326
781,1094941.607988104
782,1095205.453544467
783,1095551.3852531896
784,1095421.7786631498
785,1095120.4189523857
786,1094397.8178198717
787,1094304.7486825525
788,1094484.941666192
789,1094918.3808526632
790,1095308.8153816746
791,1095681.180365237
792,1095640.7282936452
793,1095504.5020932206
794,1095532.733928638
795,1096281.1264151894
796,1096329.4015283328
797,1096196.5343131938
798,1096153.5806764334
799,1096610.29532605
800,1097040.4168010212
801,1097640.224740802
802,1097800.1796731586
803,1098306.2914208106
804,1098607.1734000226
805,1098243.719575107
806,1121325.1698907579
807,1121174.541473677
808,1121219.3736209508
809,1121309.1666636385
810,1120732.676017258
811,1120428.7700738665
812,1120072.9019856423
813,1120260.2032596902
814,1142953.2939506555
815,1142863.2819368013
816,1142656.0979179488
817,1165650.621845954
818,1165603.368302263
819,1166416.5963665105
820,1166527.62994735
821,1167019.0456653559
822,1167185.0116175245
823,1167503.3479485956
824,1167711.630317347
825,1167128.867027165
826,1167550.112456591
827,1167133.0592859364
828,1167336.0332681497
829,1167046.1952184928
830,1167644.5688331279
831,1167413.2350321058
832,1166941.3921608713
833,1166338.4745911793
834,1166142.5532767999
835,1166633.340346996
836,1167901.2149274992
837,1167777.197223879
838,1144674.7155943748
839,1144556.754587852
840,1121148.4409237336
841,1121361.2163197594
842,1122340.7784137654
843,1122903.3281357584
844,1122785.2347841116
845,1123115.8368771742
846,1123646.8312020516
847,1123995.048489849
848,1123935.646130908
849,1123719.3759708228
850,1123228.008996005
851,1123243.1608679746
852,1123568.0977900652
853,1123231.963395907
854,1123030.8282202967
855,1100970.719985867
856,1101179.4942812414
857,1101122.6610927808
858,1101162.5857025885
859,1101303.1336415648
860,1101404.5132296206
861,1078648.9229403478
862,1079219.4838801846
863,1079376.6548542054
864,1079716.9650095822
865,1079837.9074873757
866,1079635.9108620281
867,1079833.5593823076
868,1079418.6527463025
869,1079476.662446787
870,1079114.7685844088
871,1078852.1398898014
872,1078823.7097436765
873,1078805.8519853042
874,1078794.2632532392
875,1079379.9825614013
876,1078942.7257343244
877,1079168.5298149507
878,1078966.2742545188
879,1079305.764433752
880,1079453.8993720838
881,1079765.7236219088
882,1079813.5694705995
883,1079993.057363945
884,1057208.2188576171
885,1056615.1827126364
886,1056117.0895976922
887,1055808.8698304659
888,1078354.9151295712
889,1078406.4659547925
890,1101584.2515668026
891,1102066.2498522222
892,1101728.394805357
893,1101803.2613855863
894,1101862.2519085049
895,1101506.6256283673
896,1100781.3812952954
897,1100360.6842212495
898,1100485.5554884
899,1100609.194563286
900,1100878.172183456
901,1100888.7339245742
902,1101015.1876112423
903,1101058.4126036717
904,1101050.037071823
905,1123446.880018169
906,1123680.36504642
907,1123463.0013517132
908,1123457.5616521083
909,1123179.350235156
910,1123384.638502529
911,1146449.1356125767
912,1146290.5958662245
913,1146434.0608223916
914,1146379.965388292
915,1146482.0404821176
916,1147427.3165780152
917,1147741.9213210747
918,1147860.6673005577
919,1125405.6010405764
920,1125856.478516106
921,1125712.0369494294
922,1125603.819688764
923,1125661.6769758062
924,1125928.642209734
925,1125880.361010102
926,1126124.459455994
927,1126414.0482925093
928,1126611.92465102
929,1126356.465372857
930,1125896.4919871846
931,1102964.946213592
932,1103595.6844927946
933,1103750.266350007
934,1126501.5875097709
935,1126599.4598082243
936,1125857.6864648475
937,1126347.0175258254
938,1127023.972306551
939,1127350.1941807885
940,1127278.251031133
941,1126511.101648504
942,1126017.836636553
943,1125805.304071374
944,1126136.604010143
945,1126157.3009818743
946,1126785.2575819846
947,1127048.3000435396
948,1104217.9743280378
949,1103772.0895946315
950,1103476.908317958
951,1103296.629241976
952,1103104.1269617488
953,1102902.2137631648
954,1102909.480320739
955,1102721.6297196322
956,1102566.2095689247
957,1102918.0641682076
958,1102282.5820850674
959,1102420.8153681178
960,1102910.2451352708
961,1102679.1844741986
962,1102408.785200928
963,1102178.0097633358
964,1101782.2432265007
965,1101254.2236082763
966,1100412.7493074571
967,1099823.5863300636
968,1099818.5700479248
969,1121742.808442797
970,1122185.0473802271
971,1122787.0350360714
972,1122821.2473889804
973,1122981.0633395917
974,1122917.85913367
975,1122729.9952501839
976,1122128.7902106815
977,1121712.8849095397
978,1121741.0266642978
979,1122141.8966184468
980,1122365.6712021262
981,1144900.2013993247
982,1144559.839575275
983,1144158.8891308692
984,1144514.9475111004
985,1144186.7348222162
986,1144984.4460905986
987,1145191.3916701714
988,1144906.8688764453
989,1144526.9502099222
990,1144221.1471145605
991,1143969.0191880579
992,1144353.1401860195
993,1144034.4772557272
994,1144127.23346017
995,1143970.3077434176
996,1143459.8470047114
997,1143523.2498617247
998,1166430.8792384274
999,1166686.1807883964
1000,1166875.8841269666
1001,1166532.8341665352
1002,1165929.225708042
1003,1165899.6048932723
1004,1165988.7261677433
1005,1165546.4182989532
1006,1164335.576638539
1007,1163856.5028317708
1008,1163641.1953103652
1009,1163926.9246002112
1010,1163501.0854698264
1011,1164063.0060259437
1012,1164256.72985412
1013,1163755.609852963
1014,1164093.0421175056
1015,1163841.8353985772
1016,1163928.2579899365
1017,1164158.57922466
1018,1163812.7381627331
1019,1163439.64989557
1020,1162679.4944861603
1021,1162412.0032555962
1022,1162470.0909759945
1023,1162458.895710551
1024,1161931.9389465242
1025,1161576.2020913553
1026,1162166.4733591035
1027,1162246.4611400114
1028,1162003.4859919255
1029,1162022.7851301413
1030,1161485.0373481174
1031,1161610.8641454566
1032,1161865.1625956623
1033,1162011.2751188504
1034,1161615.0455177734
1035,1162103.8546318382
1036,1162167.551919902
1037,1162212.7771129494
1038,1161720.4178596605
1039,1138815.4473279605
1040,1138956.4549138132
1041,1138919.4926449321
1042,1138532.5728297434
1043,1138964.656903604
1044,1138474.4982059044
1045,1138586.009151856
1046,1138892.3583751172
1047,1138750.0665270034
1048,1116744.5697400945
1049,1116704.019333948
1050,1116568.821550086
1051,1116821.3186712214
1052,1116134.5326082339
1053,1116031.5909879114
1054,1115781.4975823038
1055,1094015.645157908
1056,1094597.6693004733
1057,1095005.1812262458
1058,1095516.6132015898
1059,1094990.6057674089
1060,1094685.0227970334
1061,1093717.3547539648
1062,1094065.4014816126
1063,1094464.7006299635
1064,1094317.5775119332
1065,1094273.6010539506
1066,1094468.4927251404
1067,1094437.5529906482
1068,1094452.125742425
1069,1094685.7041002207
1070,1095102.1505196674
1071,1094380.6556021068
1072,1093211.0969229345
1073,1092594.4793130518
1074,1092342.918325238
1075,1092119.7024439508
1076,1091633.8619060344
1077,1091333.175816116
1078,1090360.0972204367
1079,1089505.4991977506
1080,1089616.780330652
1081,1089435.5270832598
1082,1089129.4169040725
1083,1089094.6277652376
1084,1089248.4284188352
1085,1089029.9983835197
1086,1088173.7329037637
1087,1087287.5351628966
1088,1086836.9400920253
1089,1109204.8940568536
1090,1108494.1555189397
1091,1108744.0654865599
1092,1108592.9478762536
1093,1108291.3686002574
1094,1108392.3636625728
1095,1107977.2996499748
1096,1107861.1689952714
1097,1107573.6985086568
1098,1129022.1720262952
1099,1128473.5576761446
1100,1128364.9083608836
1101,1128254.0695498222
1102,1128867.146930948
1103,1128910.1765132325
1104,1129064.2424671287
1105,1150613.2857468864
1106,1150678.5227974535
1107,1150043.6606909144
1108,1149403.5762911595
1109,1149616.5182523194
1110,1149866.5313583398
1111,1150008.1884545027
1112,1149363.5271355645
1113,1149455.5357821118
1114,1148877.9289977609
1115,1148782.7750960765
1116,1148862.9472042078
1117,1147982.4769510757
1118,1148066.8644578962
1119,1147562.6025415752
1120,1146886.875223072
1121,1147218.889349016
1122,1147778.8253101609
1123,1148150.0464525952
1124,1128003.033959941
1125,1128038.2382610543
1126,1127576.6970042626
1127,1127539.6739184184
1128,1128137.796109325
1129,1128837.494750339
1130,1128803.002825156
1131,1128942.2854969925
1132,1128533.0231138703
1133,1128055.1381507076
1134,1127844.2639793498
1135,1127895.3519763798
1136,1127607.434895916
1137,1128047.0954716539
1138,1128228.6206603989
1139,1128455.7103324377
1140,1128672.3621553616
1141,1128790.3391952803
1142,1128724.7886965335
1143,1128859.0615964949
1144,1128334.1508841706
1145,1127990.2930894843
1146,1127226.8490499607
1147,1127207.0076419944
1148,1127498.8308751106
1149,1127639.3622447557
1150,1127432.8181278536
1151,1126917.5024016788
1152,1126916.1909078995
1153,1126916.2740139663
1154,1126579.2857719418
1155,1126998.1960165408
1156,1127282.8892723883
1157,1127417.0531404018
1158,1127753.6824888333
1159,1127242.733453784
1160,1126899.836936947
1161,1126535.4803248316
1162,1126327.171100266
1163,1125950.896730293
1164,1126516.5597348402
1165,1127089.1142914786
1166,1126270.2009384136
1167,1126126.429731901
1168,1126130.5192096124
1169,1126281.3510806244
1170,1126475.021864864
1171,1126263.612457883
1172,1126153.783278174
1173,1125494.2334474328
1174,1145758.4901878878
1175,1145825.5669713991
1176,1145873.2700937255
1177,1145412.7334052804
1178,1145919.487232182
1179,1122939.877053774
1180,1122402.909474024
1181,1122293.1128056445
1182,1122719.8403712069
1183,1122962.5515312369
1184,1123000.039065655
1185,1122612.671067435
1186,1123012.6091286165
1187,1122897.974711774
1188,1123171.5182751587
1189,1123519.0783715846
1190,1123354.3749913895
1191,1122843.8290186068
1192,1122289.092537809
1193,1122032.1636920946
1194,1122585.0996969873
1195,1122440.3353081082
1196,1122576.8181625053
1197,1122417.3029862042
1198,1122331.1180319474
1199,1099804.0723315082
1200,1099544.5202991494
1201,1099767.630486594
1202,1099678.1676504165
1203,1099230.0668143248
1204,1099279.8750059942
1205,1098739.40839463
1206,1097831.2332161546
1207,1097362.9713972986
1208,1097302.6443913165
1209,1097561.6383137868
1210,1097087.3158683935
1211,1097614.7282918657
1212,1097282.2546703457
1213,1096970.5288526067
1214,1096518.8132845014
1215,1095489.0197865227
1216,1095740.1100616409
1217,1096049.5160272054
1218,1096185.322477612
1219,1074666.5644013442
1220,1074383.5862080231
1221,1074234.2069575905
1222,1074437.7947779275
1223,1052137.3508442224
1224,1051921.0437592256
1225,1051748.304956424
1226,1051928.6390306312
1227,1051889.1364747693
1228,1051723.2934502435
1229,1073909.4010575307
1230,1074479.7495292025
1231,1073506.4532062411
1232,1073270.0616045187
1233,1073459.1412917268
1234,1072996.1663582127
1235,1073088.4438954904
1236,1073113.1698872852
1237,1050486.714959179
1238,1049987.4666446168
1239,1049521.399735931
1240,1049296.3904235754
1241,1049652.2696236065
1242,1050074.3025215112
1243,1049158.1001294449
