Roll,Pitch,Yaw
-1.141183328899997518e+00,-1.825680625017923386e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.821548307582265904e-04,-6.323285268433355942e-04,0.000000000000000000e+00
1.744418587981806656e-03,-1.123087319052582357e-03,0.000000000000000000e+00
2.722863962835562427e-03,-1.753027632389991602e-03,0.000000000000000000e+00
3.916586074736349600e-03,-2.521566888156594102e-03,0.000000000000000000e+00
5.324579164562655460e-03,-3.428057559732347690e-03,0.000000000000000000e+00
-8.244106537520081573e-03,4.430470741319943520e-03,0.000000000000000000e+00
-1.041988959953729296e-02,5.599759739762157941e-03,0.000000000000000000e+00
-1.284570599588420042e-02,6.903419303905537069e-03,0.000000000000000000e+00
-1.551989160720042629e-02,8.340555110991777765e-03,0.000000000000000000e+00
-1.844066714584931266e-02,9.910210943184765559e-03,0.000000000000000000e+00
-8.374371640480150064e-03,-5.659661781706015748e-03,0.000000000000000000e+00
-9.695348825963685802e-03,-6.552419389228768438e-03,0.000000000000000000e+00
-1.110956985943775330e-02,-7.508194093351599173e-03,0.000000000000000000e+00
-1.261617091345960950e-02,-8.526402090380833659e-03,0.000000000000000000e+00
-1.421424580542079985e-02,-9.606430951247989236e-03,0.000000000000000000e+00
-5.214302291660023909e-03,-3.495921510992486270e-02,0.000000000000000000e+00
-5.797326644316977591e-03,-3.886809263201693176e-02,0.000000000000000000e+00
-6.409370954684048133e-03,-4.297153369058079320e-02,0.000000000000000000e+00
-7.050084311847011620e-03,-4.726718552918755117e-02,0.000000000000000000e+00
-7.719102825370727748e-03,-5.175260835946345755e-02,0.000000000000000000e+00
5.638440012493507736e-03,9.860591716780832752e-04,0.000000000000000000e+00
6.123818536565156512e-03,1.070942923723143189e-03,0.000000000000000000e+00
6.627378178419099548e-03,1.159006217887681390e-03,0.000000000000000000e+00
7.148841720894744470e-03,1.250200573989975698e-03,0.000000000000000000e+00
7.687923954774127967e-03,1.344476114183586896e-03,0.000000000000000000e+00
3.060700490130291093e-02,2.211053550473721444e-02,0.000000000000000000e+00
3.273586893824822347e-02,2.364842907395749844e-02,0.000000000000000000e+00
3.492679341595274906e-02,2.523115511587921758e-02,0.000000000000000000e+00
3.717860658632105714e-02,2.685786715032547137e-02,0.000000000000000000e+00
3.949010997513699439e-02,2.852769938956995627e-02,0.000000000000000000e+00
-6.906672404745063665e-02,-9.361995475646645026e-02,0.000000000000000000e+00
-7.307144459393181968e-02,-9.904834377963243897e-02,0.000000000000000000e+00
-7.716846521605102982e-02,-1.046018435629250953e-01,0.000000000000000000e+00
-8.135564271783490842e-02,-1.102775487942431049e-01,0.000000000000000000e+00
-8.563079514659555080e-02,-1.160725016165155277e-01,0.000000000000000000e+00
7.401209452216483964e-02,-9.845842883614551455e-02,0.000000000000000000e+00
7.766731573930774069e-02,-1.033209665072824107e-01,0.000000000000000000e+00
8.138932434150618345e-02,-1.082723499265897532e-01,0.000000000000000000e+00
8.517620759654537244e-02,-1.133100344460068881e-01,0.000000000000000000e+00
8.902602561767153366e-02,-1.184314392897646562e-01,0.000000000000000000e+00
3.941570418285605948e-02,-1.559649672715880397e-01,0.000000000000000000e+00
4.109933498485705827e-02,-1.626269403475189279e-01,0.000000000000000000e+00
4.280712446131434978e-02,-1.693845037379867746e-01,0.000000000000000000e+00
4.453820803557202029e-02,-1.762342361305361538e-01,0.000000000000000000e+00
4.629171173437898745e-02,-1.831726790287862283e-01,0.000000000000000000e+00
8.440152534636791160e-02,-1.946959298570416844e-02,0.000000000000000000e+00
8.755459496016781973e-02,-2.019693699779435622e-02,0.000000000000000000e+00
9.074233520943658649e-02,-2.093227871695512929e-02,0.000000000000000000e+00
9.396315305611843693e-02,-2.167525066129425554e-02,0.000000000000000000e+00
9.721544284364076749e-02,-2.242548243813911185e-02,0.000000000000000000e+00
-1.930838906351834694e-01,1.387729433037569737e-01,0.000000000000000000e+00
-1.994440547461451829e-01,1.433440838388476968e-01,0.000000000000000000e+00
-2.058553023635866508e-01,1.479519363701679302e-01,0.000000000000000000e+00
-2.123144669749539026e-01,1.525942249678342022e-01,0.000000000000000000e+00
-2.188183654974705239e-01,1.572686617971268408e-01,0.000000000000000000e+00
-3.102686765412819292e-01,6.857715081954769698e-02,0.000000000000000000e+00
-3.193328116738178846e-01,7.058053618891665937e-02,0.000000000000000000e+00
-3.284452694195125755e-01,7.259460073255304124e-02,0.000000000000000000e+00
-3.376015976120557704e-01,7.461836037876712346e-02,0.000000000000000000e+00
-3.467973320103305834e-01,7.665082839038429852e-02,0.000000000000000000e+00
1.514277350188063427e-02,-1.415565153816498445e-01,0.000000000000000000e+00
1.553667265383009040e-02,-1.452387227629567124e-01,0.000000000000000000e+00
1.593167606755418672e-02,-1.489312521651222077e-01,0.000000000000000000e+00
1.632759272682736060e-02,-1.526323179381159634e-01,0.000000000000000000e+00
1.672423155964550268e-02,-1.563401339129415479e-01,0.000000000000000000e+00
1.307533612361483910e-01,-3.317131284949962344e-01,0.000000000000000000e+00
1.337891198882338595e-01,-3.394145357520075845e-01,0.000000000000000000e+00
1.368260229234392056e-01,-3.471188389687824838e-01,0.000000000000000000e+00
1.398626164182548148e-01,-3.548223496903891716e-01,0.000000000000000000e+00
1.428974494849476473e-01,-3.625213871927787102e-01,0.000000000000000000e+00
5.482796174926821697e-01,1.667303210971969873e-01,0.000000000000000000e+00
5.596523294664169645e-01,1.701886530407972220e-01,0.000000000000000000e+00
5.710021629052800529e-01,1.736400240449421373e-01,0.000000000000000000e+00
5.823237382494750314e-01,1.770827983128910876e-01,0.000000000000000000e+00
5.936117001516371117e-01,1.805153474290205340e-01,0.000000000000000000e+00
-3.985338551268110402e-02,-6.565715522408957505e-02,0.000000000000000000e+00
-4.059164476452615383e-02,-6.687341257301612774e-02,0.000000000000000000e+00
-4.132664142333666163e-02,-6.808429488152198394e-02,0.000000000000000000e+00
-4.205803064028713206e-02,-6.928923402409478682e-02,0.000000000000000000e+00
-4.278546997615574610e-02,-7.048766584512719535e-02,0.000000000000000000e+00
7.263894089447564539e-01,-3.997021093776920719e-01,0.000000000000000000e+00
7.383857151439949806e-01,-4.063028807253162289e-01,0.000000000000000000e+00
7.502992099575522822e-01,-4.128580785860491154e-01,0.000000000000000000e+00
7.621243633419727548e-01,-4.193646609660794944e-01,0.000000000000000000e+00
7.738556984315893006e-01,-4.258196151942428842e-01,0.000000000000000000e+00
4.220797638921056083e-01,-3.123150304454208048e-01,0.000000000000000000e+00
4.282739035740404931e-01,-3.168982608811184432e-01,0.000000000000000000e+00
4.344089804047715497e-01,-3.214377879984561814e-01,0.000000000000000000e+00
4.404821790271774007e-01,-3.259315289319825726e-01,0.000000000000000000e+00
4.464907192359995891e-01,-3.303774268414027548e-01,0.000000000000000000e+00
5.966435012962542639e-02,-1.165051321707201853e-01,0.000000000000000000e+00
6.043857835282996638e-02,-1.180169470640793916e-01,0.000000000000000000e+00
6.120320899590511732e-02,-1.195100210350563685e-01,0.000000000000000000e+00
6.195789561451086475e-02,-1.209836776002485570e-01,0.000000000000000000e+00
6.270229720370559812e-02,-1.224372508979216095e-01,0.000000000000000000e+00
-2.916494634262782326e-01,-8.718588288928766361e-02,0.000000000000000000e+00
-2.949727098597599295e-01,-8.817933349311124491e-02,0.000000000000000000e+00
-2.982441247646465676e-01,-8.915728973162316551e-02,0.000000000000000000e+00
-3.014622472692437549e-01,-9.011931491374187975e-02,0.000000000000000000e+00
-3.046256448659671046e-01,-9.106498082792439941e-02,0.000000000000000000e+00
-5.650845913161731682e-01,1.250597136463587056e-01,0.000000000000000000e+00
-5.706848817117738948e-01,1.262991154661718962e-01,0.000000000000000000e+00
-5.761771169414894311e-01,1.275146047211855593e-01,0.000000000000000000e+00
-5.815588861454050740e-01,1.287056479630054873e-01,0.000000000000000000e+00
-5.868278360289278517e-01,1.298717244834156070e-01,0.000000000000000000e+00
1.075174693732770526e-01,-8.792839264694017887e-01,0.000000000000000000e+00
1.084322287868972334e-01,-8.867649028746682482e-01,0.000000000000000000e+00
1.093252751363235076e-01,-8.940683573825025654e-01,0.000000000000000000e+00
1.101962242955355914e-01,-9.011911513461352552e-01,0.000000000000000000e+00
1.110447034577483477e-01,-9.081302386604511723e-01,0.000000000000000000e+00
-7.246410271573132666e-01,-1.029751483983939453e+00,0.000000000000000000e+00
-7.298392124515470369e-01,-1.037138877753154720e+00,0.000000000000000000e+00
-7.348850518399453469e-01,-1.044309890357586479e+00,0.000000000000000000e+00
-7.397764330514263742e-01,-1.051261524649754309e+00,0.000000000000000000e+00
-7.445113218192884741e-01,-1.057990894215713906e+00,0.000000000000000000e+00
-1.516519660008001091e+00,-2.091595158622455930e+00,0.000000000000000000e+00
-1.525460493968356035e+00,-2.103934723867041168e+00,0.000000000000000000e+00
-1.534072843226997440e+00,-2.115822254512889522e+00,0.000000000000000000e+00
-1.542353224886009677e+00,-2.127252976162231413e+00,0.000000000000000000e+00
-1.550298321877309649e+00,-2.138222341769586698e+00,0.000000000000000000e+00
-1.937771822677899936e+00,-1.765420563324042069e+00,0.000000000000000000e+00
-1.946811489134429696e+00,-1.773665648170341225e+00,0.000000000000000000e+00
-1.955423255554384232e+00,-1.781521705828214008e+00,0.000000000000000000e+00
-1.963603841244591752e+00,-1.788985762632974597e+00,0.000000000000000000e+00
-1.971350178383743934e+00,-1.796055037602442006e+00,0.000000000000000000e+00
-1.532435038319415188e+00,-1.268902502395874210e+00,0.000000000000000000e+00
-1.537755908291393636e+00,-1.273313407895050098e+00,0.000000000000000000e+00
-1.542734477731393161e+00,-1.277441213046114132e+00,0.000000000000000000e+00
-1.547369040801769735e+00,-1.281284508568605762e+00,0.000000000000000000e+00
-1.551658059583231219e+00,-1.284842023662502219e+00,0.000000000000000000e+00
-2.127074946275057776e+00,-1.668610952530674485e+00,0.000000000000000000e+00
-2.131989496204786949e+00,-1.672481489730960780e+00,0.000000000000000000e+00
-2.136426524836895879e+00,-1.675978230217663123e+00,0.000000000000000000e+00
-2.140384849953936630e+00,-1.679100247268817903e+00,0.000000000000000000e+00
-2.143863520863536376e+00,-1.681846794376949950e+00,0.000000000000000000e+00
-1.796514060299533755e+00,-2.003988034271972474e+00,0.000000000000000000e+00
-1.798615720156580888e+00,-2.006357371418502122e+00,0.000000000000000000e+00
-1.800314572439059235e+00,-2.008278436257973087e+00,0.000000000000000000e+00
-1.801610597434239347e+00,-2.009751198354013724e+00,0.000000000000000000e+00
-1.802503968635442932e+00,-2.010775840887043753e+00,0.000000000000000000e+00
-1.261200966429533166e+00,-1.602298641412398972e+00,0.000000000000000000e+00
-1.261265261387102266e+00,-1.602394559055275947e+00,0.000000000000000000e+00
-1.261049181040775347e+00,-1.602134755866691185e+00,0.000000000000000000e+00
-1.260553382548954104e+00,-1.601520058243958156e+00,0.000000000000000000e+00
-1.259778655737714415e+00,-1.600551460254540537e+00,0.000000000000000000e+00
-1.233626263708784698e+00,-1.358732168652393657e+00,0.000000000000000000e+00
