Roll,Pitch,Yaw
7.427271203801454925e-03,-5.688617109601050437e-02,-2.348081918543414859e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.910760226377436536e-04,-4.381826933220260524e-04,1.883952256893923387e-03
-1.582668483372076272e-03,-7.782292944242562077e-04,3.349248456528087885e-03
-2.470420733379718580e-03,-1.214672244183001701e-03,5.233200712751704363e-03
-3.553527381196529104e-03,-1.747076147923498288e-03,7.535809024856194444e-03
-4.831094891984688555e-03,-2.374953719575809488e-03,1.025707339156630045e-02
-3.352715270743452432e-03,1.850519427824987365e-03,-6.469186349578706641e-02
-4.238136539106411409e-03,2.337869063520337659e-03,-8.187563972128793222e-02
-5.225591019140660327e-03,2.880708021348184125e-03,-1.010810366661797077e-01
-6.314494319450430007e-03,3.478494375156725941e-03,-1.223080543224522310e-01
-7.504224134351951750e-03,4.130643739637235821e-03,-1.455566926793446236e-01
-6.839453668880832345e-03,-1.394740743955851306e-02,-4.298440857235680812e-01
-7.902499805861469898e-03,-1.615521481891560307e-02,-4.985174022238149094e-01
-9.035740329476366767e-03,-1.852120849771497421e-02,-5.722776315667603697e-01
-1.023746929206696861e-02,-2.104442250889557511e-02,-6.511247739468124518e-01
-1.150588506439132255e-02,-2.372384530498459695e-02,-7.350588296010099887e-01
-3.043470312159847133e-02,1.409239039251345034e-02,-8.210059756860071944e-01
-3.385852091423626614e-02,1.562293192468390199e-02,-9.147628244278348530e-01
-3.745727925684043391e-02,1.721965686232975259e-02,-1.013587608663336415e+00
-4.122957131264744918e-02,1.888013189967885364e-02,-1.117480327765876247e+00
-4.517393339556312337e-02,2.060182736274458401e-02,-1.226440981009033315e+00
3.554867925678014892e-03,3.987305606848690065e-02,-1.185377811569328754e+00
3.796146679567119833e-03,4.331113801065653024e-02,-1.290694947956265715e+00
4.035290490456016482e-03,4.687885954982794895e-02,-1.400493668629677169e+00
4.270864505118594605e-03,5.057432649045007222e-02,-1.514773974426856462e+00
4.501395359890722307e-03,5.439558371859499336e-02,-1.633535866282061155e+00
7.427271203801454925e-03,-5.688617109601050437e-02,-2.348081918543414859e-01
