Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.363418320562070796e-02,4.312372800421781453e-04,-7.762891085006907721e-01
3.386495169217578621e-02,3.479909268748906481e-04,-6.037804176330003880e-01
4.346903581869657890e-02,4.638251395826594077e-04,-7.762891081513595415e-01
5.303277775260310800e-02,5.920482594662688581e-04,-9.487977983005237981e-01
6.255165491083462814e-02,7.353933503869184655e-04,-1.121306487785369121e+00
-4.750621761522545450e-01,4.244479477096314152e-02,-8.463725534236981929e+00
-6.300192372421971332e-02,1.159040439541243576e-02,-3.370831299682019999e+00
-7.026847345187689498e-02,1.277852156797883165e-02,-3.767399680709754062e+00
-7.749526072329949999e-02,1.391053403342170161e-02,-4.163968057327305239e+00
-8.467961839816097458e-02,1.498116933630308512e-02,-4.560536428021083388e+00
-8.156724005630052732e-01,3.274758300716769099e-01,2.708928053926320345e+01
-2.129236681338592674e-01,6.705410991477335492e-02,-2.338365010091665586e-01
-2.279633478413201075e-01,7.175542066902600158e-02,-2.511577157071218092e-01
-2.428658707808284412e-01,7.640626494755464737e-02,-2.684789275458981939e-01
-2.576245321548386591e-01,8.100409885535833632e-02,-2.858001359191224000e-01
-3.421354619447907752e-01,-3.535182123328318715e-01,-4.895351035620358005e+01
-2.950945086656515115e-01,3.630162212448526105e-02,-5.876195396889249523e+00
-3.099216595164208110e-01,3.702695976909560482e-02,-6.193827055601707876e+00
-3.245886993587097646e-01,3.756766507183135345e-02,-6.511458572174877446e+00
-3.390888883620317151e-01,3.791642499336314587e-02,-6.829089924844488735e+00
3.275235294785842743e+00,-3.122854089082285345e+00,1.267517533685394113e+02
