Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.976520749663611798e-02,9.064690393147542546e-03,-2.300880586584828524e+00
3.085411781490322164e-02,7.071157227608992207e-03,-1.789573789356574629e+00
3.959387755962176514e-02,9.122861470531810901e-03,-2.300880585770326281e+00
4.828901015726564522e-02,1.120072502768092171e-02,-2.812187381324803059e+00
5.693361393409408083e-02,1.331129453606519700e-02,-3.323494175335584000e+00
-6.089084305868032176e-01,2.186572420606856526e-01,2.141297878607939520e+00
-1.041120798208285403e-01,7.045178592073454704e-02,-2.758706503053670378e+00
-1.162080523128633525e-01,7.835342585896498679e-02,-3.083260200325974143e+00
-1.282673000931635610e-01,8.613716335768781263e-02,-3.407813892003125122e+00
-1.402883426830133506e-01,9.379287635885423524e-02,-3.732367576101636164e+00
4.376914275668304932e-01,-7.629895690670198682e-01,-1.232286469733899104e+01
-6.982711742777079900e-02,-2.699387057357711950e-02,-5.702069491962979519e+00
-7.465842919365094088e-02,-2.915420839541980891e-02,-6.124444990967436553e+00
-7.942299597685645307e-02,-3.134955658774161297e-02,-6.546820482983245704e+00
-8.411704890213654584e-02,-3.358207077862394863e-02,-6.969195966595376213e+00
1.298114884431811999e+00,-1.461920184648436205e+00,1.985141392658740855e+01
6.358689978862687442e-02,-1.947255812595340141e-01,-4.702865906043291133e+00
6.732430375210300688e-02,-2.042337857588602534e-01,-4.957075041179803243e+00
7.110889857062999142e-02,-2.135957166795994511e-01,-5.211284220622635743e+00
7.494251086244303750e-02,-2.228055328561673876e-01,-5.465493450795855246e+00
-3.608820750373625152e+00,5.510632179002223907e+00,-2.768601501477991889e+01
-2.469983735296936433e-01,2.450925515105152608e-01,-7.925549053387281440e+00
-2.574613512498387102e-01,2.530764251818071187e-01,-8.262806471856709578e+00
-2.679187817163336538e-01,2.607767470921812381e-01,-8.600063881574637747e+00
-2.783691599224008550e-01,2.681847196647907383e-01,-8.937321278258657742e+00
-9.328016737183683071e-01,-3.164119902551141283e+00,1.062820509447460893e+02
