Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.143164211890530496e-02,1.122726265610301047e-02,-9.223588840686325341e-01
-2.439859122046668730e-02,8.702246271497798488e-03,-7.173902431161937043e-01
-3.132338068094444455e-02,1.115556993425066180e-02,-9.223588838805869550e-01
-3.822310558426024463e-02,1.358760065059088154e-02,-1.127327524445989271e+00
-4.509537304928903922e-02,1.599480316917198733e-02,-1.332296164652943427e+00
-3.161677347361382256e-02,-1.138588829227780014e-01,-7.289567537071269143e+00
-5.327234969769241435e-02,-1.427658707861753640e-02,-3.270188854142569213e+00
-5.936270275887370329e-02,-1.603522070093769611e-02,-3.654916949845365970e+00
-6.540173089522320626e-02,-1.782159291460877829e-02,-4.039645042628883687e+00
-7.138545166065334013e-02,-1.963870315647689435e-02,-4.424373131510184187e+00
8.076390688766579840e-02,-9.643971121496314192e-02,3.062015462037313895e+01
-5.851529334777341718e-02,-3.423620065997429879e-02,4.664659624131928251e-01
-6.265593053335827278e-02,-3.663538055201812083e-02,5.010189958307369462e-01
-6.676042123608298684e-02,-3.900854331695714772e-02,5.355720289332773776e-01
-7.082701359985027478e-02,-4.135437461087899252e-02,5.701250616536361893e-01
1.396782348676367080e+00,5.716081638189379754e-01,-2.183093627311836826e+01
8.566737901677902445e-02,2.316130173474649154e-02,-1.922860590805602898e+00
8.990383448185829129e-02,2.441701845625073378e-02,-2.026798987437933075e+00
9.408447678060041786e-02,2.567420757243672053e-02,-2.130737380408873172e+00
9.820720466995683240e-02,2.693295250318556572e-02,-2.234675769173275039e+00
-2.448193688162987769e+00,6.888473709371274456e-01,-9.602793626721121711e+01
