Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.268482546734117769e-03,1.515748943198350941e-02,0.000000000000000000e+00
5.641168419896028761e-03,1.176393424011385087e-02,0.000000000000000000e+00
7.241030542994557166e-03,1.510024179230505005e-02,0.000000000000000000e+00
8.834196052441130320e-03,1.842258441248126322e-02,0.000000000000000000e+00
1.041991838971581021e-02,2.172940524694350756e-02,0.000000000000000000e+00
-3.440018302534073036e-01,4.074014879204192890e-02,0.000000000000000000e+00
-8.038919231241675734e-02,3.243938795180185963e-02,0.000000000000000000e+00
-8.962723524553574406e-02,3.616720804409687129e-02,0.000000000000000000e+00
-9.880379342344863813e-02,3.987021714844587311e-02,0.000000000000000000e+00
-1.079146116529167004e-01,4.354669813925269445e-02,0.000000000000000000e+00
7.394876789172853959e-01,-6.015065140966111001e-02,0.000000000000000000e+00
9.173524165935800431e-03,3.388054565973950411e-02,0.000000000000000000e+00
9.821055921902443683e-03,3.627207243237728224e-02,0.000000000000000000e+00
1.046258882485674724e-02,3.864144363829508794e-02,0.000000000000000000e+00
1.109782873847140784e-02,4.098757294012018298e-02,0.000000000000000000e+00
-1.678882083242584589e+00,-6.503524955988462253e-01,0.000000000000000000e+00
-1.766829148175458886e-01,-3.195424492851788728e-02,0.000000000000000000e+00
-1.854772693469786127e-01,-3.354475958808589980e-02,0.000000000000000000e+00
-1.941652784223958650e-01,-3.511604070548460937e-02,0.000000000000000000e+00
-2.027430081803744399e-01,-3.666737677758629549e-02,0.000000000000000000e+00
2.473679420597583611e+00,3.270622630223719018e-01,0.000000000000000000e+00
1.157308253813505924e-02,-8.264422878160161343e-03,0.000000000000000000e+00
1.200658251179046940e-02,-8.573988376845450080e-03,0.000000000000000000e+00
1.243347268135156468e-02,-8.878833765537828479e-03,0.000000000000000000e+00
1.285356248888404676e-02,-9.178822965368949385e-03,0.000000000000000000e+00
-2.279907782666133809e+00,3.582887713692237242e+00,0.000000000000000000e+00
