Roll,Pitch,Yaw
-1.540304995906987238e-02,1.847672930589533760e-02,6.131319571058643225e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.608467637625525956e-04,-4.684347266554649610e-04,1.202221470919718170e-02
9.960169971603468741e-04,-8.321256876039818560e-04,2.137282614951047099e-02
1.554461012742763696e-03,-1.299131698771235997e-03,3.339504085803395028e-02
2.235555684997784804e-03,-1.869148347254959109e-03,4.808885883405945166e-02
3.038597090699103262e-03,-2.541850664168525311e-03,6.545428007631881595e-02
2.991986585500868573e-03,-8.331511630288425396e-03,-3.658389161012736146e-01
3.796226704003176269e-03,-1.052510404067068250e-02,-4.630148788687590278e-01
4.700109359156251672e-03,-1.296813913381865933e-02,-5.716233084067448011e-01
5.705381057569480253e-03,-1.565805214290771213e-02,-6.916642050565378064e-01
6.813972977850847774e-03,-1.859206384159879655e-02,-8.231375692727742610e-01
-1.540304995906987238e-02,1.847672930589533760e-02,6.131319571058643225e-01
