Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.121659696102142334e-02,-1.923458874225616455e-01,-4.796098545193672180e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.121659696102142334e-02,-1.923458874225616455e-01,-4.796098545193672180e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.121659696102142334e-02,-1.923458874225616455e-01,-4.796098545193672180e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.121659696102142334e-02,-1.923458874225616455e-01,-4.796098545193672180e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.121659696102142334e-02,-1.923458874225616455e-01,-4.796098545193672180e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.853137493133544922e-02,1.723321378231048584e-01,8.800383657217025757e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.853137493133544922e-02,1.723321378231048584e-01,8.800383657217025757e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.853137493133544922e-02,1.723321378231048584e-01,8.800383657217025757e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.853137493133544922e-02,1.723321378231048584e-01,8.800383657217025757e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.853137493133544922e-02,1.723321378231048584e-01,8.800383657217025757e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.233760595321655273e-02,-1.287617087364196777e-01,6.961554288864135742e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.233760595321655273e-02,-1.287617087364196777e-01,6.961554288864135742e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.233760595321655273e-02,-1.287617087364196777e-01,6.961554288864135742e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.233760595321655273e-02,-1.287617087364196777e-01,6.961554288864135742e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.233760595321655273e-02,-1.287617087364196777e-01,6.961554288864135742e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.339333146810531616e-01,-2.745882570743560791e-01,-1.372497379779815674e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.339333146810531616e-01,-2.745882570743560791e-01,-1.372497379779815674e-01
