Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.752831515551479466e-02,7.257309877163388434e-02,-8.230519599287916543e-02
1.360161876797645261e-02,5.632553809289735786e-02,-6.401515246369900158e-02
1.745607946043569586e-02,7.230045784373446971e-02,-8.230519608937335307e-02
2.129213614900924909e-02,8.820905868935752236e-02,-1.005952398170383011e-01
2.510749865735628639e-02,1.040440045555479226e-01,-1.188852837282379088e-01
-1.229163935079225084e-01,-2.138689712018089495e-01,5.117954217328251509e+00
-7.291127222661743755e-03,4.740803613400305927e-02,1.240428416449491200e+00
-8.089170914189557082e-03,5.286213935847094980e-02,1.386361172836278355e+00
-8.868566144255986966e-03,5.828196653579306719e-02,1.532293930149954075e+00
-9.627643217930076727e-03,6.366518656137450105e-02,1.678226688706968561e+00
3.277081742707398937e-01,-7.936636736535643832e-01,-2.318881006444431847e+01
4.220527071068114894e-02,-6.163473656185611965e-02,-2.026062705504696915e+00
4.526433191443480358e-02,-6.593076316758179900e-02,-2.176141427701502984e+00
4.831233869402613151e-02,-7.017505232796965309e-02,-2.326220151106120237e+00
5.134889991216658872e-02,-7.436491742257213267e-02,-2.476298875963065083e+00
-2.434053019201672718e+00,-6.438762666829099812e-01,2.593286419882527127e+01
-2.217035802013614387e-01,-1.459294559262139801e-01,4.849385557912769262e-01
-2.327830394858853291e-01,-1.531259669662311806e-01,5.111514366196369119e-01
-2.437356755752136117e-01,-1.602245593628006393e-01,5.373643136425076960e-01
-2.545568085086727383e-01,-1.672215842025162602e-01,5.635771862791640885e-01
4.266484495588741765e+00,4.646090052341326881e+00,-3.563326325810557904e+01
1.125462398958124166e-01,2.345044884101518678e-01,-2.602302788938942513e+00
1.163857430689236722e-01,2.434705174017892659e-01,-2.713039219846968830e+00
1.201171308769378998e-01,2.523232109282069757e-01,-2.823775680770923557e+00
1.237373478879678912e-01,2.610591475413516216e-01,-2.934512175305803439e+00
-2.920199414776073699e+00,2.293582708645359958e+00,-2.610259205274800820e+02
