Roll,Pitch,Yaw
-1.759903988211305916e-03,2.994106366461093743e-04,-1.345175011703832801e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.161661097581482930e-04,1.263146392211018422e-04,-4.648500623453020401e-04
3.839344223269912501e-04,2.243511261966703763e-04,-8.264001108339205214e-04
5.992811383211854625e-04,3.501937685716445319e-04,-1.291250173170769471e-03
8.620059908006506150e-04,5.037280863836610199e-04,-1.859400249346916363e-03
1.171886269215816762e-03,6.848270376029466297e-04,-2.530850339346287035e-03
1.692462730493656930e-03,1.853998310944235785e-03,-7.051666126054702277e-02
2.138510781329260556e-03,2.343876787776373594e-03,-8.924764940913235134e-02
2.635506435614106552e-03,2.890333387349459503e-03,-1.101822832233186333e-01
3.183006444233998488e-03,3.493086107605083979e-03,-1.333205627037731544e-01
3.780533854194267386e-03,4.151836005140060147e-03,-1.586624878514038828e-01
-7.339333159668863169e-03,5.315410180604767700e-03,8.337475569295989264e-02
-8.495874261652476209e-03,6.155478436558143619e-03,9.669498289947177361e-02
-9.733694576336346035e-03,7.055337297302444882e-03,1.110018935859812955e-01
-1.105196332038176250e-02,8.014539661101004880e-03,1.262954877462225955e-01
-1.244980813793464605e-02,9.032617521738266902e-03,1.425757653726255070e-01
-1.759903988211305916e-03,2.994106366461093743e-04,-1.345175011703832801e+00
