Roll,Pitch,Yaw
-1.141930329738972087e-04,6.016018613141725646e-02,4.675897492568479863e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.079758843254075208e-04,6.971920537955565668e-04,4.589885958093538679e-03
1.918402727906300435e-04,1.238282580816323477e-03,8.159797259163584573e-03
2.995699721236087343e-04,1.932816396964823170e-03,1.274968321854383704e-02
4.311258964348313439e-04,2.780141789242938661e-03,1.835954383759405908e-02
5.864709864206306845e-04,3.779533384180083864e-03,2.498937911876075724e-02
5.136327242676134823e-03,-6.643769768257219883e-03,-7.147941993864874444e-02
6.494180335432111345e-03,-8.395433030947118888e-03,-9.046614089877527687e-02
8.009199636294928037e-03,-1.034751847763119847e-02,-1.116865937688741595e-01
9.680715703926286511e-03,-1.249839934192644927e-02,-1.351407785685690421e-01
1.150802313247041055e-02,-1.484632765459790310e-02,-1.608286953240184169e-01
-3.067325072128099586e-02,1.990751894410030653e-03,-2.608882380305387882e-01
-3.551302134199332133e-02,2.283676096164010891e-03,-3.025686034754709319e-01
-4.069481513772764403e-02,2.590827780355579174e-03,-3.473364014629767849e-01
-4.621554250933868763e-02,2.910674830669356030e-03,-3.951916312648246499e-01
-5.207196058137517763e-02,3.241595911506106598e-03,-4.461342919982304589e-01
-2.189464012514806199e-02,-1.417911785999922784e-02,-1.290041082831378194e+00
-2.430958371514195873e-02,-1.581546917620841458e-02,-1.437360585412899461e+00
-2.683728200083868379e-02,-1.754442137401070537e-02,-1.592643303101487273e+00
-2.947512012906557469e-02,-1.936663469412400196e-02,-1.755889235587838604e+00
-3.222037281598291725e-02,-2.128279011521682154e-02,-1.927098382525981979e+00
-1.141930329738972087e-04,6.016018613141725646e-02,4.675897492568479863e-01
