Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.693733200430870056e-02,1.668223440647125244e-01,1.476988047361373901e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.693733200430870056e-02,1.668223440647125244e-01,1.476988047361373901e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.693733200430870056e-02,1.668223440647125244e-01,1.476988047361373901e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.693733200430870056e-02,1.668223440647125244e-01,1.476988047361373901e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.693733200430870056e-02,1.668223440647125244e-01,1.476988047361373901e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.849266588687896729e-02,-9.909561276435852051e-02,2.767345905303955078e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.849266588687896729e-02,-9.909561276435852051e-02,2.767345905303955078e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.849266588687896729e-02,-9.909561276435852051e-02,2.767345905303955078e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.849266588687896729e-02,-9.909561276435852051e-02,2.767345905303955078e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.849266588687896729e-02,-9.909561276435852051e-02,2.767345905303955078e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.334632933139801025e-02,-9.333492070436477661e-02,-1.430010050535202026e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.334632933139801025e-02,-9.333492070436477661e-02,-1.430010050535202026e-01
