Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.812907804446376170e-02,1.984758427900694747e-02,-7.290801070407596507e-01
-5.288158706751772131e-02,1.538447422924952256e-02,-5.670623052880200410e-01
-6.788636908893182220e-02,1.972244320086917121e-02,-7.290801063084119127e-01
-8.283382441938548502e-02,2.402337010334928274e-02,-8.910979065542073974e-01
-9.771812351860330315e-02,2.828113800679651554e-02,-1.053115705405257785e+00
2.905808469458887044e-01,-5.222652416596724745e-01,-1.821149210098091276e+00
-2.058461200168032121e-02,-1.095720459743236147e-01,-1.538124242953174736e+00
-2.283598455297048552e-02,-1.221851705842658953e-01,-1.719080046126246542e+00
-2.503414397559714996e-02,-1.347214325629166320e-01,-1.900035855368403803e+00
-2.717431733909570282e-02,-1.471756552663057160e-01,-2.080991672754286981e+00
4.668855584340527720e-01,9.054816936124032711e-01,2.145776459680268999e+01
4.611112747057839051e-02,-3.786186642421859178e-03,1.346636568459629091e+00
4.936274536998350171e-02,-4.093151693506182770e-03,1.446387423118694615e+00
5.258350904193422742e-02,-4.405889820410270608e-03,1.546138276927094823e+00
5.577188812521775840e-02,-4.724769048224049077e-03,1.645889129704997123e+00
6.633228560909157911e-01,-7.585225228226513128e-01,-1.228739961731454713e+02
