Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.272871614592556516e-02,-5.479510567086439375e-03,-2.533998571442495074e+00
-4.091800441912896852e-02,-4.305191280397679780e-03,-1.970887777365412541e+00
-5.251542239700061898e-02,-5.593773984765276069e-03,-2.533998569795923306e+00
-6.405882984178248862e-02,-6.927725519505615638e-03,-3.097109360487723784e+00
-7.554150003496991339e-02,-8.317420769805006914e-03,-3.660220148053334732e+00
9.163799119394883119e-02,3.635858100777704383e-02,1.419204422464216186e+01
-5.123307915546168601e-02,1.520931129176349410e-03,1.051422897768764519e-01
-5.712049595626741971e-02,1.699359592181337933e-03,1.175119707740673869e-01
-6.296869194550498705e-02,1.877821822641018460e-03,1.298816516774417840e-01
-6.877495159285108850e-02,2.056354642560594831e-03,1.422513324550452596e-01
-8.361484351801337089e-01,6.406920394049673284e-01,-1.612916043588229442e+01
-2.009132897365621395e-01,1.020751714939568816e-01,-2.434560070026478673e+00
-2.152545155937409249e-01,1.089677976084785782e-01,-2.614897795166406969e+00
-2.294970491548815883e-01,1.157285101794986587e-01,-2.795235498309658784e+00
-2.436362458162349143e-01,1.223500895508289610e-01,-2.975573174669437826e+00
3.625889486173576426e+00,-1.585645486835322027e-01,3.932973154451065056e+01
1.643938923606603764e-01,1.048633256022302451e-01,1.515506407928543409e+00
1.726759762675621757e-01,1.099274980596876977e-01,1.597425647991215669e+00
1.808739105389183532e-01,1.149051506129983302e-01,1.679344881169450465e+00
1.889845854093480937e-01,1.197930074771801356e-01,1.761264106388737982e+00
8.808929464541818133e-01,-3.743638771350410899e+00,-7.176638648119875086e+01
