Roll,Pitch,Yaw
-7.997704487254057859e-02,-1.347602273288154018e-01,8.298117170412842025e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.963271564981722608e-04,8.636477014709595997e-04,1.091372797999067695e-02
-5.261256269700421897e-04,1.533999945611473972e-03,1.940218307662968864e-02
-8.208575020053015094e-04,2.394549028094530765e-03,3.031591106086625048e-02
-1.180071819598169916e-03,3.444560147007357832e-03,4.365491193719089891e-02
-1.603248492665080432e-03,4.683222921852500491e-03,5.941918571368889207e-02
1.846508005229781412e-03,-5.678262319395127426e-03,-5.582555776408584455e-03
2.333989905637402166e-03,-7.176818863186436998e-03,-7.065422159467113147e-03
2.877566765141662507e-03,-8.847559768149064821e-03,-8.722743415252214375e-03
3.476890429630339393e-03,-1.068933084432294872e-02,-1.055451954629640920e-02
4.131589361346149798e-03,-1.270089778971641124e-02,-1.256075055599455668e-02
-7.232653676962924431e-03,-2.736209491518972522e-03,2.669570392904475065e-01
-8.375458758842012352e-03,-3.162729016373634194e-03,3.096069802854076181e-01
-9.599514596444973236e-03,-3.617797641923324245e-03,3.554161760736774811e-01
-1.090419328792013517e-02,-4.100812092993884848e-03,4.043846266192255845e-01
-1.228883675050174672e-02,-4.611135904449760459e-03,4.565123318782726147e-01
1.950527875966688932e-02,-2.336695220615554736e-02,-3.153625356305534422e-01
2.169951827666461580e-02,-2.596855141275896187e-02,-3.513761590830489778e-01
2.400590377625762273e-02,-2.869718315143162182e-02,-3.893364650710760544e-01
2.642355176113526591e-02,-3.155090925392663864e-02,-4.292434536425548397e-01
2.895154648126785704e-02,-3.452771827177728015e-02,-4.710971248517714649e-01
-2.405027309614634831e-02,2.881477413590737349e-02,-1.241458458875449145e+00
-2.616952683324200515e-02,3.125428056264268478e-02,-1.351758173118218664e+00
-2.837651845679564980e-02,3.377800576987807779e-02,-1.466751492789761135e+00
-3.067098581708060587e-02,3.638370335969755287e-02,-1.586438417984703753e+00
-3.305265265604132724e-02,3.906905956062425161e-02,-1.710818948801739126e+00
-7.997704487254057859e-02,-1.347602273288154018e-01,8.298117170412842025e-01
