Roll,Pitch,Yaw
-4.508700819130658649e-02,-1.453131434868732905e-02,-6.454451052770376895e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.117821245212443845e-03,-3.994141673166069209e-04,5.405828156426700087e-02
1.984953157961284482e-03,-7.105912813899355500e-04,9.610361166086890672e-02
3.097459141415884968e-03,-1.111547944688845652e-03,1.501618931903862808e-01
4.453897241327325375e-03,-1.603055047920147816e-03,2.162331261162261375e-01
6.052618013955952773e-03,-2.186088704992038799e-03,2.943173103727549367e-01
-2.924762758107264920e-03,-1.153812475987239447e-02,-4.870841886645442820e-01
-3.669734185601218873e-03,-1.459005176324613788e-02,-6.164659281498595655e-01
-4.486949112162658126e-03,-1.799598254360611910e-02,-7.610690503211832159e-01
-5.371439223696506185e-03,-2.175460775950683809e-02,-9.208935561493453159e-01
-6.317758942616221764e-03,-2.586452876736031539e-02,-1.095939446942369999e+00
-5.245022310478054083e-03,-1.481615391895554738e-02,-2.528418142405076119e-01
-6.062496467860775846e-03,-1.715675198738007487e-02,-2.932366610872464419e-01
-6.934651999096061968e-03,-1.966362524252077831e-02,-3.366237191974769671e-01
-7.860325255797237162e-03,-2.233545983021574186e-02,-3.830029887171452763e-01
-8.838288584786746505e-03,-2.517087856168208695e-02,-4.323744698235181816e-01
-8.869543349556342771e-03,2.496649436535317360e-02,-1.453947224266573190e+00
-9.926782714298537300e-03,2.773460677560043650e-02,-1.619984415762176333e+00
-1.105102871389714546e-02,3.063513136440068965e-02,-1.794996593451615885e+00
-1.224378058543984168e-02,3.366553312316413610e-02,-1.978983758082101696e+00
-1.350659178412162535e-02,3.682316521912977481e-02,-2.171945910504072152e+00
-4.508700819130658649e-02,-1.453131434868732905e-02,-6.454451052770376895e-01
