Roll,Pitch,Yaw
-3.423781294028881844e-02,3.688516111988377529e-03,1.032502396183730076e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.454612664484168386e-04,2.120052695946382266e-04,-3.502378193303048309e-02
-9.689468959101640248e-04,3.761703058568542733e-04,-6.226450121293233830e-02
-1.512722477327371187e-03,5.864097293417077717e-04,-9.728828314072739125e-02
-2.176424675447993697e-03,8.421672792177827948e-04,-1.400951277108679616e-01
-2.959663720203163564e-03,1.142786264900204438e-03,-1.906850349133486500e-01
-4.182998542447351198e-03,-2.179915088765248341e-03,6.004700575875505236e-02
-5.287601577153770369e-03,-2.754034534598813824e-03,7.599699163986622930e-02
-6.519451934900031415e-03,-3.393533189711743069e-03,9.382344642846918159e-02
-7.877806264531685837e-03,-4.097776055342754707e-03,1.135263701124530344e-01
-9.361872538731247362e-03,-4.866078461496607666e-03,1.351057626755536034e-01
1.058493104165148836e-02,-1.116330347660618103e-02,-8.111818401453698701e-01
1.227843961830887669e-02,-1.290153212869564296e-02,-9.407789390095078197e-01
1.409871650220224579e-02,-1.475546750909298432e-02,-1.079975823024314385e+00
1.604613118353230214e-02,-1.672249451216463109e-02,-1.228772492195675525e+00
1.812107788600210087e-02,-1.879984556188330283e-02,-1.387168946524198088e+00
-3.423781294028881844e-02,3.688516111988377529e-03,1.032502396183730076e+00
