Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.531627774238586426e-02,1.145541593432426453e-01,4.876565933227539062e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.531627774238586426e-02,1.145541593432426453e-01,4.876565933227539062e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.531627774238586426e-02,1.145541593432426453e-01,4.876565933227539062e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.531627774238586426e-02,1.145541593432426453e-01,4.876565933227539062e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.531627774238586426e-02,1.145541593432426453e-01,4.876565933227539062e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.400408476591110229e-02,-9.004943072795867920e-02,1.070281118154525757e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.400408476591110229e-02,-9.004943072795867920e-02,1.070281118154525757e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.400408476591110229e-02,-9.004943072795867920e-02,1.070281118154525757e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.400408476591110229e-02,-9.004943072795867920e-02,1.070281118154525757e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.400408476591110229e-02,-9.004943072795867920e-02,1.070281118154525757e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.691565811634063721e-01,-2.949050441384315491e-02,3.142156824469566345e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.691565811634063721e-01,-2.949050441384315491e-02,3.142156824469566345e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.691565811634063721e-01,-2.949050441384315491e-02,3.142156824469566345e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.691565811634063721e-01,-2.949050441384315491e-02,3.142156824469566345e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.691565811634063721e-01,-2.949050441384315491e-02,3.142156824469566345e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.877310454845428467e-02,-8.780259639024734497e-02,-1.144861616194248199e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.877310454845428467e-02,-8.780259639024734497e-02,-1.144861616194248199e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.877310454845428467e-02,-8.780259639024734497e-02,-1.144861616194248199e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.877310454845428467e-02,-8.780259639024734497e-02,-1.144861616194248199e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.877310454845428467e-02,-8.780259639024734497e-02,-1.144861616194248199e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.651898801326751709e-02,3.638807684183120728e-04,-9.501183032989501953e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.651898801326751709e-02,3.638807684183120728e-04,-9.501183032989501953e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.651898801326751709e-02,3.638807684183120728e-04,-9.501183032989501953e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.651898801326751709e-02,3.638807684183120728e-04,-9.501183032989501953e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.651898801326751709e-02,3.638807684183120728e-04,-9.501183032989501953e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.720532357692718506e-02,6.028773635625839233e-02,-7.039570063352584839e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.720532357692718506e-02,6.028773635625839233e-02,-7.039570063352584839e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.720532357692718506e-02,6.028773635625839233e-02,-7.039570063352584839e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.720532357692718506e-02,6.028773635625839233e-02,-7.039570063352584839e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.720532357692718506e-02,6.028773635625839233e-02,-7.039570063352584839e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.095086991786956787e-03,2.638097666203975677e-02,-2.143039107322692871e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.095086991786956787e-03,2.638097666203975677e-02,-2.143039107322692871e-01
