Roll,Pitch,Yaw
1.251096357748431899e-02,3.027558985716770346e-02,7.202692280330121877e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.804978783480361731e-05,-2.341351798931971069e-04,-1.718832802429469050e-02
-1.563074064491409246e-04,-4.158803924032991269e-04,-3.055702759886898962e-02
-2.438213574383503435e-04,-6.492076566708710611e-04,-4.774535562364208563e-02
-3.504345254311201077e-04,-9.339297268164617341e-04,-6.875331209912020902e-02
-4.759642186544883941e-04,-1.269841425353961757e-03,-9.358089702621529005e-02
-4.103791987065633952e-03,-1.402601558419831491e-03,-2.280928508316102110e-01
-5.185328555534632518e-03,-1.777258911622827233e-03,-2.886800142296157556e-01
-6.390384586798977286e-03,-2.197190234211791361e-03,-3.563950791172383892e-01
-7.717877089136495651e-03,-2.662835804015344435e-03,-4.312380454416949171e-01
-9.166638563090084499e-03,-3.174686545711643756e-03,-5.132089131324837350e-01
-2.196295102549151654e-02,-3.999697195011802688e-03,-3.915942795820441247e-01
-2.542324971542372913e-02,-4.653282393144974813e-03,-4.541566763359295988e-01
-2.912650584342970847e-02,-5.359926116410905321e-03,-5.213533232621767599e-01
-3.307017554881727661e-02,-6.120637462435955800e-03,-5.931842198219069440e-01
-3.725158318000281604e-02,-6.936489155232786370e-03,-6.696493653632902276e-01
1.251096357748431899e-02,3.027558985716770346e-02,7.202692280330121877e-01
