Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.179658731996007848e-02,-2.877714223969228655e-04,2.846049016654362829e-01
1.691659638446912917e-02,-2.257794018252369647e-04,2.213593679537952108e-01
2.171418141732521165e-02,-2.929509461269559070e-04,2.846049016334806780e-01
2.649165286789763665e-02,-3.621990278656762982e-04,3.478504352793924670e-01
3.124676435420315965e-02,-4.340027459149905912e-04,4.110959688645329235e-01
-2.581321858876658992e-01,5.179531622613636754e-01,-7.341155877455345369e+00
-3.722639591219088773e-02,1.361973574636899387e-01,-1.538404472821452984e+00
-4.164624952564814631e-02,1.518099482356077001e-01,-1.719393248989967038e+00
-4.608416048495233425e-02,1.673055273270693810e-01,-1.900382034125477793e+00
-5.054269967651658230e-02,1.826755555477585224e-01,-2.081370831265517918e+00
-6.270715538142590528e-01,-1.145239301397409787e-01,4.071519222925645920e+01
-1.471569292199086665e-01,1.653950130912656968e-01,4.422887824193321826e+00
-1.570776111249545526e-01,1.774871403951171767e-01,4.750509163794030876e+00
-1.668040633994885280e-01,1.895566951475413653e-01,5.078130511633737854e+00
-1.763253932694623938e-01,2.016030637320219421e-01,5.405751869959801503e+00
3.856594352292092687e+00,-1.154709092506788437e+00,-1.471420615047720482e+01
2.541715018530444348e-01,6.655587529087293730e-02,3.725930681329075789e+00
2.669796093836246387e-01,6.927809280797489477e-02,3.927332106483316654e+00
2.796571074085974495e-01,7.187129134738597103e-02,4.128733468300437970e+00
2.921989198348708960e-01,7.433041247439427235e-02,4.330134757015829727e+00
1.774662389538238239e-01,2.367797550215595237e+00,1.358465068943637277e+01
3.100620688725595486e-01,2.753579056502704070e-01,5.537279823132101875e+00
3.226249439031006472e-01,2.846185610293115453e-01,5.772908620568683702e+00
3.351177083912505461e-01,2.935971779632631784e-01,6.008537383015744027e+00
3.475374588636268025e-01,3.022853981876363894e-01,6.244166104205250534e+00
-1.366646250775083171e+00,-9.501268989287479982e+00,-4.045061585329671772e+01
2.373788290918173172e-01,-3.565688077066156425e-01,3.303393893432726713e+00
2.435767855571049911e-01,-3.674496950557624708e-01,3.419302807906437813e+00
2.495761549692200598e-01,-3.781783433352579604e-01,3.535211785392011752e+00
2.553726915554971333e-01,-3.887508051241120310e-01,3.651120832347476419e+00
-5.387597645475777908e-02,3.104810894643711183e+00,9.164038641181292633e+01
