Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.259759033201796136e-02,1.849959892100398740e-03,0.000000000000000000e+00
4.082170709297014422e-02,1.435779098548438815e-03,0.000000000000000000e+00
5.239893686097876063e-02,1.842972860660404720e-03,0.000000000000000000e+00
6.392770730039784577e-02,2.248462212352538882e-03,0.000000000000000000e+00
7.540261601636007172e-02,2.652057139849452964e-03,0.000000000000000000e+00
-5.955593304434662061e-01,-3.658457525246275321e-01,0.000000000000000000e+00
-8.192355394498582188e-02,-9.390702919646705393e-02,0.000000000000000000e+00
-9.133792101681681430e-02,-1.046984938929345632e-01,0.000000000000000000e+00
-1.006896302197868437e-01,-1.154181345957280003e-01,0.000000000000000000e+00
-1.099743452846719538e-01,-1.260609804887988794e-01,0.000000000000000000e+00
-4.974245690265441389e-01,1.230633076554673799e+00,0.000000000000000000e+00
-1.879888902616271285e-01,6.857480566692907009e-02,0.000000000000000000e+00
-2.012584673543592051e-01,7.341529499260822378e-02,0.000000000000000000e+00
-2.144051130621864865e-01,7.821094038006479177e-02,0.000000000000000000e+00
-2.274227998660272587e-01,8.295954292602807090e-02,0.000000000000000000e+00
4.481844782363758384e+00,-1.204187477314277999e+00,0.000000000000000000e+00
2.749479377493379562e-01,-5.213759912132921032e-02,0.000000000000000000e+00
2.886334139922695496e-01,-5.473273290941497310e-02,0.000000000000000000e+00
3.021533993566850040e-01,-5.729648401449662087e-02,0.000000000000000000e+00
3.155017721457098467e-01,-5.982769144327344107e-02,0.000000000000000000e+00
-4.236253378042702522e+00,1.519301480789003733e+00,0.000000000000000000e+00
-5.130666688060100955e-02,7.136452876860266414e-02,0.000000000000000000e+00
-5.322849248785799930e-02,7.403767297841384876e-02,0.000000000000000000e+00
-5.512101513960344923e-02,7.667005829130879579e-02,0.000000000000000000e+00
-5.698339005288108328e-02,7.926050964226875883e-02,0.000000000000000000e+00
2.731824306873968489e+00,-1.780755704380800442e+00,0.000000000000000000e+00
1.334879334250062277e-01,-4.523919159296913711e-02,0.000000000000000000e+00
1.373793593526288770e-01,-4.655799816777180661e-02,0.000000000000000000e+00
1.411973119512081043e-01,-4.785190433247172442e-02,0.000000000000000000e+00
1.449401153744762916e-01,-4.912034212519265225e-02,0.000000000000000000e+00
1.528336641403724716e+00,4.505239049632998594e+00,0.000000000000000000e+00
2.321952622557188484e-01,2.125699577189180123e-01,0.000000000000000000e+00
2.375468334990332719e-01,2.174691571137206403e-01,0.000000000000000000e+00
2.427741385636096594e-01,2.222545869080397307e-01,0.000000000000000000e+00
2.478749301800114990e-01,2.269241894616087774e-01,0.000000000000000000e+00
-1.010941928676777124e+00,2.708332976825492899e+00,0.000000000000000000e+00
1.952741986573011679e-01,3.582318852251076269e-01,0.000000000000000000e+00
1.988422598572889277e-01,3.647773103276866213e-01,0.000000000000000000e+00
2.023081419196166852e-01,3.711352667433040486e-01,0.000000000000000000e+00
2.056703943323003048e-01,3.773030929176204862e-01,0.000000000000000000e+00
-1.299694887712887770e+01,3.415401916269884541e+00,0.000000000000000000e+00
-3.520092163426316589e-01,5.185732606807338385e-01,0.000000000000000000e+00
-3.570605086308631382e-01,5.260139744402120288e-01,0.000000000000000000e+00
-3.619310585772181343e-01,5.331883631586487038e-01,0.000000000000000000e+00
-3.666189019360568957e-01,5.400935325936856435e-01,0.000000000000000000e+00
4.250940938448993123e+00,9.606178337893650498e-01,0.000000000000000000e+00
-2.027658500229373439e-01,5.685486141450174502e-01,0.000000000000000000e+00
-2.049957594753237800e-01,5.748002631631082826e-01,0.000000000000000000e+00
-2.071232458188625170e-01,5.807646635980295846e-01,0.000000000000000000e+00
-2.091474975071866416e-01,5.864395405796002381e-01,0.000000000000000000e+00
-1.039309521363749234e+01,-1.522371388400652314e+01,0.000000000000000000e+00
-5.482732757339264795e-01,7.595149488047077402e-02,0.000000000000000000e+00
-5.526767855357689330e-01,7.656144491476647718e-02,0.000000000000000000e+00
-5.568073252036814802e-01,7.713357796522192500e-02,0.000000000000000000e+00
-5.606634667393695093e-01,7.766769632478014163e-02,0.000000000000000000e+00
2.027378805520875815e+01,-8.226188591840861264e+00,0.000000000000000000e+00
4.121121309084482126e-02,-1.639795855742628983e-01,0.000000000000000000e+00
4.143091824256803224e-02,-1.648537680809962491e-01,0.000000000000000000e+00
4.163038086574637198e-02,-1.656474046973964442e-01,0.000000000000000000e+00
4.180954603297346722e-02,-1.663602769341361587e-01,0.000000000000000000e+00
4.719254558135249411e+00,6.626332475069686367e+00,0.000000000000000000e+00
1.637735792584624206e-01,9.166774410954061508e-03,0.000000000000000000e+00
1.642326713978084496e-01,9.192470112766477908e-03,0.000000000000000000e+00
1.646123431025589556e-01,9.213720463093974522e-03,0.000000000000000000e+00
1.649125712869972671e-01,9.230524172198183164e-03,0.000000000000000000e+00
-3.143825023647892536e+01,1.793940464172699123e+01,0.000000000000000000e+00
-5.684756769525234343e-01,4.255313784909925401e-01,0.000000000000000000e+00
-5.686902509437763431e-01,4.256911417059805469e-01,0.000000000000000000e+00
-5.686325754025112200e-01,4.256471129792438468e-01,0.000000000000000000e+00
-5.683032187801084767e-01,4.253997213106930353e-01,0.000000000000000000e+00
7.159683357418646921e+00,-1.867823309360440120e+01,0.000000000000000000e+00
-4.065333498857431893e-01,2.805688980220457512e-02,0.000000000000000000e+00
-4.057153624705572836e-01,2.800042300294437736e-02,0.000000000000000000e+00
-4.047050707334270969e-01,2.793068459197804027e-02,0.000000000000000000e+00
-4.035033403559179499e-01,2.784773437912915067e-02,0.000000000000000000e+00
1.496425087012664967e+01,-1.390375045304822921e+00,0.000000000000000000e+00
-1.158761207916345071e-01,1.372790341363551176e-03,0.000000000000000000e+00
-1.153640282972601128e-01,1.366723507127719835e-03,0.000000000000000000e+00
-1.147978090222559477e-01,1.360015432498313647e-03,0.000000000000000000e+00
-1.141778411893473733e-01,1.352670598582799040e-03,0.000000000000000000e+00
-2.566678814833945310e+01,-8.560702028976381328e+00,0.000000000000000000e+00
-5.347836537331951412e-01,-1.400596887158336856e-01,0.000000000000000000e+00
-5.310915873958099720e-01,-1.390926434935255140e-01,0.000000000000000000e+00
-5.271530077713693085e-01,-1.380610463338635685e-01,0.000000000000000000e+00
-5.229702869503916052e-01,-1.369655192326429960e-01,0.000000000000000000e+00
1.590756563815388880e+01,1.173198527231807065e+00,0.000000000000000000e+00
-2.728222054310669442e-01,-1.153767553432563653e-01,0.000000000000000000e+00
-2.702206879137025730e-01,-1.142765593969377602e-01,0.000000000000000000e+00
-2.674951721055057741e-01,-1.131239282860962980e-01,0.000000000000000000e+00
-2.646472066322486105e-01,-1.119195171188261395e-01,0.000000000000000000e+00
9.972050728605934111e+00,-1.231484325601219787e+01,0.000000000000000000e+00
-1.257941563436351662e-01,-2.677253840998233825e-01,0.000000000000000000e+00
-1.242348109439697645e-01,-2.644066961584173869e-01,0.000000000000000000e+00
-1.226191702168102915e-01,-2.609682161040793869e-01,0.000000000000000000e+00
-1.209481176666471480e-01,-2.574118249360601851e-01,0.000000000000000000e+00
1.653693698007565516e+01,3.553482884269505604e+01,0.000000000000000000e+00
7.234995841912672532e-02,1.578461368730160741e-01,0.000000000000000000e+00
7.122152692841249300e-02,1.553842722112869223e-01,0.000000000000000000e+00
7.006128882415946224e-02,1.528530207658834739e-01,0.000000000000000000e+00
6.886986157970537148e-02,1.502537297818518081e-01,0.000000000000000000e+00
2.796545954671500311e+01,-1.166239978437273805e+01,0.000000000000000000e+00
3.428807332271077701e-01,2.781477163007715914e-02,0.000000000000000000e+00
3.362651807778338497e-01,2.727814831525940398e-02,0.000000000000000000e+00
3.295020273415993906e-01,2.672955458020848107e-02,0.000000000000000000e+00
3.225947972783693718e-01,2.616927633577459389e-02,0.000000000000000000e+00
-1.606691364586128756e+01,4.636741625784152276e+00,0.000000000000000000e+00
1.689787515047641575e-01,6.424485900095588953e-02,0.000000000000000000e+00
1.649684848364779688e-01,6.272023136070781213e-02,0.000000000000000000e+00
1.608873147730338626e-01,6.116864971365265635e-02,0.000000000000000000e+00
1.567373319766751649e-01,5.959090888752183179e-02,0.000000000000000000e+00
-7.355202014701711200e+00,-1.202217237559891316e+01,0.000000000000000000e+00
9.438458428857043891e-02,-3.029302594334884469e-02,0.000000000000000000e+00
9.161896653655798861e-02,-2.940540850767392467e-02,0.000000000000000000e+00
8.881503623487385646e-02,-2.850549514878467083e-02,0.000000000000000000e+00
8.597420910262387750e-02,-2.759374023029656509e-02,0.000000000000000000e+00
3.428834717357614892e+01,-3.332359643701764185e+00,0.000000000000000000e+00
2.818583539756502887e-01,-4.523041659324072983e-02,0.000000000000000000e+00
2.715157208676377554e-01,-4.357113287723340944e-02,0.000000000000000000e+00
2.610638047037372456e-01,-4.189432262179243471e-02,0.000000000000000000e+00
2.505078155425055630e-01,-4.020082141244218921e-02,0.000000000000000000e+00
2.109593493493933103e+00,-2.544821911347905896e+01,0.000000000000000000e+00
2.378183537495304201e-01,-1.553264379021035424e-01,0.000000000000000000e+00
2.265677490233763969e-01,-1.479829095637874570e-01,0.000000000000000000e+00
2.152310858850259301e-01,-1.405832415954932912e-01,0.000000000000000000e+00
2.038139524852655704e-01,-1.331310784114858592e-01,0.000000000000000000e+00
4.652683260949134336e+01,-9.286829723519595348e+00,0.000000000000000000e+00
3.417955413179130097e-01,-1.500756084175158822e-01,0.000000000000000000e+00
3.198269404485976075e-01,-1.404512553770942418e-01,0.000000000000000000e+00
2.977488792305638121e-01,-1.307789985907137353e-01,0.000000000000000000e+00
2.755721239321218263e-01,-1.210635417252026169e-01,0.000000000000000000e+00
-5.683479510032103121e+01,6.922274829830514875e+01,0.000000000000000000e+00
