Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.046823841478252033e-02,3.654945906398604505e-02,1.294368426218089230e+00
8.143119632131764346e-03,2.836120924182233480e-02,1.006730998265997767e+00
1.047648405318159746e-02,3.639770820181745248e-02,1.294368426593005328e+00
1.281805216197097474e-02,4.439538435118859511e-02,1.582005855315732346e+00
1.517061898147068974e-02,5.234934141323593221e-02,1.869643284749693990e+00
1.719536186597254712e-01,-2.407030599778234858e-01,-2.468326398663326771e+01
6.051726777471189839e-02,-1.086911108533319958e-02,-4.684601534675883805e+00
6.750642466010867149e-02,-1.192618418082034941e-02,-5.235731117783207544e+00
7.446013163106973698e-02,-1.291185923782369599e-02,-5.786860695220635620e+00
8.137595432579289301e-02,-1.381932615512112411e-02,-6.337990265037168669e+00
-7.125965927412731826e-01,2.314561426412143907e-01,5.128277536142780235e+01
-3.141656550038701007e-02,2.209216804979008755e-02,1.853485254906461766e+00
-3.360802345239097266e-02,2.368885203690516625e-02,1.990780458233756711e+00
-3.577346623667224113e-02,2.527880553777944739e-02,2.128075661287762266e+00
-3.791154818497542711e-02,2.686176950943102923e-02,2.265370864013108054e+00
3.304849845024270039e+00,9.529635677628147672e-01,-3.590229035991703199e+01
3.309928239221441304e-01,1.347963520182788033e-01,-1.834369657185999536e+00
3.473142214232844971e-01,1.418850349834915592e-01,-1.933524598260044636e+00
3.634129586395841160e-01,1.489493579759460506e-01,-2.032679492498842944e+00
3.792806506759685559e-01,1.559885145619867297e-01,-2.131834332981369151e+00
-6.148740308689617962e+00,-3.517836443991210871e+00,-8.594228141846053859e+01
