Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.702076048415167839e-02,-5.576270725368181330e-02,9.847034149675996106e-01
-2.099274227114547586e-02,-4.326774580637113288e-02,7.658804340059206517e-01
-2.697416508094020032e-02,-5.552520298787425035e-02,9.847034155207931017e-01
-3.295140592155457182e-02,-6.772121071378146839e-02,1.203526397619136823e+00
-3.892617859952302029e-02,-7.984783221607755221e-02,1.422349380765496107e+00
2.358301437799383560e-01,4.836077078879405522e-01,-5.132086802913169876e+00
2.348358055732544317e-02,4.789500909611545121e-02,6.084837631141503528e-02
2.618420485377835616e-02,5.339796705784950054e-02,6.800700887748464818e-02
2.886751561109990663e-02,5.886397542496659557e-02,7.516564147962266629e-02
3.153233325062052700e-02,6.429046781493223672e-02,8.232427413010899586e-02
-1.296321892334650006e+00,-5.871805861779664237e-01,2.789841282803985223e+01
-1.733565876164536168e-01,-2.694621226850778609e-02,4.539488115990963912e+00
-1.856728599152633885e-01,-2.834526475446932231e-02,4.875746389163504446e+00
-1.978910308662106543e-01,-2.962197472829879857e-02,5.212004622351551042e+00
-2.100060121499731092e-01,-3.076918812732055628e-02,5.548262806986619999e+00
3.897876344955228500e+00,9.238806857664164096e-02,-7.281507191800726275e+01
