Roll,Pitch,Yaw
-5.331940249822392230e-01,2.349295877917986775e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.361746449621966249e-04,-3.808843710931068805e-04,0.000000000000000000e+00
-4.194730074749019504e-04,-6.764939253469623740e-04,0.000000000000000000e+00
-6.547556550927246697e-04,-1.055939751392696857e-03,0.000000000000000000e+00
-9.418049949097735685e-04,-1.518870931982756883e-03,0.000000000000000000e+00
-1.280379176122763835e-03,-2.064897428526817329e-03,0.000000000000000000e+00
1.125567142007841094e-03,-5.945742657888878312e-03,0.000000000000000000e+00
1.422626613580047850e-03,-7.514941945475968159e-03,0.000000000000000000e+00
1.753823115361064725e-03,-9.264468088085130865e-03,0.000000000000000000e+00
2.118929445819610260e-03,-1.119312090035162049e-02,0.000000000000000000e+00
2.517702679688061610e-03,-1.329961713501380885e-02,0.000000000000000000e+00
7.519241855530591108e-03,1.024891442879952326e-02,0.000000000000000000e+00
8.705330497857906649e-03,1.186558282538843420e-02,0.000000000000000000e+00
9.975141615866574621e-03,1.359636702299815009e-02,0.000000000000000000e+00
1.132789959298089420e-02,1.544020982916211385e-02,0.000000000000000000e+00
1.276279078308802280e-02,1.739600221465206070e-02,0.000000000000000000e+00
1.533525985068126887e-02,3.218596021709803356e-02,0.000000000000000000e+00
1.704993405523135691e-02,3.578475308372337793e-02,0.000000000000000000e+00
1.884995591421932334e-02,3.956267506594484534e-02,0.000000000000000000e+00
2.073429339362884219e-02,4.351756004135874656e-02,0.000000000000000000e+00
2.270187628595908905e-02,4.764716175886788557e-02,0.000000000000000000e+00
6.150311922351519439e-02,3.130485761878614576e-02,0.000000000000000000e+00
6.679754437991919369e-02,3.399969882394345000e-02,0.000000000000000000e+00
7.229028628303540982e-02,3.679548209660422203e-02,0.000000000000000000e+00
7.797832114599159703e-02,3.969066827089547805e-02,0.000000000000000000e+00
8.385853801115404627e-02,4.268367380446145415e-02,0.000000000000000000e+00
