Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.188701132894174867e-02,2.143976587733175624e-03,-4.542347113671443282e-01
2.474756151503921392e-02,1.669657374064159811e-03,-3.532936643687439870e-01
3.176559264237155400e-02,2.150510197684006326e-03,-4.542347112584707580e-01
3.875387426579540717e-02,2.634855006898440769e-03,-5.551757580333525066e-01
4.570904800734498091e-02,3.123659039046937976e-03,-6.561168046015999344e-01
-4.120933289478805883e-01,8.800996804611525837e-02,4.107701692934598192e+00
-6.312197776712157038e-02,2.635888063121699654e-02,4.342028543024692433e-01
-7.036798364794273619e-02,2.940651424802513680e-02,4.852855422510762295e-01
-7.756316377783818716e-02,3.244007626023368007e-02,5.363682297141441069e-01
-8.470392461344877777e-02,3.545876712955813720e-02,5.874509165267282063e-01
8.359112411249592922e-01,-1.134923282052301141e-02,-1.680435502776002465e+01
4.732100647120247167e-02,3.365668903279567248e-02,-2.097117386250540783e+00
5.061619905388668045e-02,3.609592723165305078e-02,-2.252459413003562894e+00
5.387101055189715687e-02,3.852630140534726161e-02,-2.407801439072326577e+00
5.708333742979430914e-02,4.094749552689615213e-02,-2.563143464319297848e+00
-6.090770502054009272e-01,-1.001910424783658771e+00,6.196605410339375197e+01
