Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.739913898097457778e-02,3.592132977998008930e-02,0.000000000000000000e+00
-2.902598175467828792e-02,2.787903387305747799e-02,0.000000000000000000e+00
-3.725788787926490042e-02,3.578566011479795278e-02,0.000000000000000000e+00
-4.545533736997466046e-02,4.365919122482407599e-02,0.000000000000000000e+00
-5.361448891158852176e-02,5.149593764764612974e-02,0.000000000000000000e+00
7.400488576920476180e-02,1.237895878426786972e-01,0.000000000000000000e+00
-3.397913492023383469e-02,8.406657325951147341e-02,0.000000000000000000e+00
-3.788389769135893509e-02,9.372720771215689584e-02,0.000000000000000000e+00
-4.176267204580125930e-02,1.033235447154448455e-01,0.000000000000000000e+00
-4.561365943155999692e-02,1.128511343932044747e-01,0.000000000000000000e+00
-7.053388544982625019e-01,2.178455970841931266e-01,0.000000000000000000e+00
-1.566877307185630674e-01,1.467530041243943761e-01,0.000000000000000000e+00
-1.677478561346102959e-01,1.571118586443046583e-01,0.000000000000000000e+00
-1.787055204249271279e-01,1.673747456855707583e-01,0.000000000000000000e+00
-1.895556999913505791e-01,1.775369595941227452e-01,0.000000000000000000e+00
1.208669642807322697e+00,-1.885912793135308796e+00,0.000000000000000000e+00
-5.337407378899353128e-02,-3.430311872966687603e-02,0.000000000000000000e+00
-5.603075696857433285e-02,-3.601054899125032127e-02,0.000000000000000000e+00
-5.865531428924262297e-02,-3.769733215601904497e-02,0.000000000000000000e+00
-6.124655737069304579e-02,-3.936270445435022247e-02,0.000000000000000000e+00
8.432178448049579833e-01,-1.233622842219395110e-01,0.000000000000000000e+00
1.175541990569651044e-02,-4.971577314958463417e-02,0.000000000000000000e+00
1.219574987276748380e-02,-5.157800701061235338e-02,0.000000000000000000e+00
1.262936591037077880e-02,-5.341184640109607890e-02,0.000000000000000000e+00
1.305607445967384844e-02,-5.521647272002383477e-02,0.000000000000000000e+00
2.461320286772346044e+00,-5.628796429058020578e-01,0.000000000000000000e+00
1.841473584120803531e-01,-9.392184085676903715e-02,0.000000000000000000e+00
1.895156063718400619e-01,-9.665983500995958821e-02,0.000000000000000000e+00
1.947824980674708883e-01,-9.934613267942193904e-02,0.000000000000000000e+00
1.999457217058284164e-01,-1.019795546888732640e-01,0.000000000000000000e+00
-1.327568535019210394e+01,-3.019666846906892133e+00,0.000000000000000000e+00
-5.717031867948182411e-01,-2.761098424196216095e-01,0.000000000000000000e+00
-5.848797138390843253e-01,-2.824733494167300241e-01,0.000000000000000000e+00
-5.977502866156461092e-01,-2.886890647185030856e-01,0.000000000000000000e+00
-6.103093726215702564e-01,-2.947543150020860425e-01,0.000000000000000000e+00
8.925114422146275928e+00,3.765375945498066645e+00,0.000000000000000000e+00
-1.629420598361887296e-01,-1.056161487681742117e-01,0.000000000000000000e+00
-1.659192690594134267e-01,-1.075459127292625189e-01,0.000000000000000000e+00
-1.688112095542898539e-01,-1.094204060212388557e-01,0.000000000000000000e+00
-1.716166707266313096e-01,-1.112388439301222748e-01,0.000000000000000000e+00
-6.025728216361117440e+00,7.490802873952251417e+00,0.000000000000000000e+00
-4.269038316847467707e-01,2.100877777984073991e-01,0.000000000000000000e+00
