Roll,Pitch,Yaw
4.069835610615012145e-02,1.361505220737011836e-02,-8.765969172500481799e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.056546387365304930e-04,-5.248381637853946218e-05,1.053474445548843036e-02
-1.876654992397102544e-04,-9.319536655510600237e-05,1.872843458752153356e-02
-2.929490113047028641e-04,-1.454247367491984418e-04,2.926317904295758221e-02
-4.214182521668022059e-04,-2.091025565846107482e-04,4.213897782174116230e-02
-5.729776990056605502e-04,-2.841494941922868985e-04,5.735583092377243702e-02
7.828305879070532325e-03,-4.893273353735680137e-04,-1.094227348651215887e-03
9.894353464287485023e-03,-6.184294790472813193e-04,-1.384881486082492315e-03
1.219782523204179445e-02,-7.623472497212449009e-04,-1.709730226202791107e-03
1.473714140483010915e-02,-9.209752323434281180e-04,-2.068773567960903448e-03
1.751061288458017826e-02,-1.094200523979810095e-03,-2.462011509947555597e-03
-2.302708657463872766e-02,5.888186458684540117e-03,3.806828792454762800e-01
-2.665346238354463979e-02,6.840097709617643136e-03,4.415020344299618316e-01
-3.053397472754553962e-02,7.866256405429350104e-03,5.068263107364595621e-01
-3.466585826090903127e-02,8.967502917364226708e-03,5.766557076101036516e-01
-3.904620385378951286e-02,1.014473294996331119e-02,6.509902243802072608e-01
4.069835610615012145e-02,1.361505220737011836e-02,-8.765969172500481799e-01
