Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.367300188142666684e-02,-6.431199636857677648e-02,-6.286311975932503682e-01
-1.835706281020316882e-02,-4.991925995632204294e-02,-4.889353760424098305e-01
-2.354275012136660197e-02,-6.408412303436418489e-02,-6.286311981248318137e-01
-2.869136073779999727e-02,-7.819533737874985457e-02,-7.683270207695674925e-01
-3.379714338326941098e-02,-9.224750470056040930e-02,-9.080228444269123900e-01
4.804618081813654684e-01,8.817784113375011501e-02,2.962486119756197134e+00
9.301695692408296079e-02,-6.875679157854297507e-02,-1.222038401878172142e-01
1.037118295766186749e-01,-7.665038095250636951e-02,-1.365807622967261103e-01
1.143374261632603556e-01,-8.448885589035443067e-02,-1.509576842423148990e-01
1.248890058119383334e-01,-9.226832899046390202e-02,-1.653346059688209080e-01
-2.638691758252812436e-01,1.065532487415808971e+00,-3.722536936272372032e-01
8.269691549102524408e-02,7.619407696554800213e-02,-2.248496256263925741e-01
8.852329139560355387e-02,8.158428115057027308e-02,-2.415051532651573407e-01
9.429331182813152634e-02,8.692712912238137468e-02,-2.581606808348572146e-01
1.000041893919025732e-01,9.222032409733861569e-02,-2.748162083212015716e-01
-4.105476875518158764e+00,-1.706837453603057053e+00,-3.416571601999503827e+01
-3.583527726704303640e-01,-1.034384982318956314e-01,-4.176480816980387978e+00
-3.759235947279580548e-01,-1.095222873749820552e-01,-4.402236021347677664e+00
-3.932367265333219786e-01,-1.156836055958778836e-01,-4.627991088669775266e+00
-4.102820118624436740e-01,-1.219254949277792932e-01,-4.853745998889507973e+00
3.635951886860943283e+00,6.911481461416938421e-01,-1.002196079490273064e+02
