Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.306513240821652624e-03,3.343972890935492225e-03,-1.153563758714815785e-01
-2.566381495657247408e-03,2.595153171282686168e-03,-8.972162567782075715e-02
-3.294414669717171760e-03,3.330957874347573785e-03,-1.153563758714882814e-01
-4.019547068449755463e-03,4.063537693866208292e-03,-1.409911260651627585e-01
-4.741470682098343319e-03,4.792517865251593942e-03,-1.666258762588498643e-01
-2.872240315114445997e-01,-4.459704886476626440e-01,-6.422908763184062231e+00
-8.024664907544105941e-02,-1.131226253991425845e-01,-1.872911295799850606e+00
-8.932486656050937779e-02,-1.262241437699036517e-01,-2.093253807780642628e+00
-9.829452617990969143e-02,-1.392723966342896413e-01,-2.313596323858088777e+00
-1.071466937406919534e-01,-1.522645680735073836e-01,-2.533938845471916945e+00
3.579249305189421970e-03,2.471510918549625124e+00,-1.877731674623749214e+01
-1.094864921261501228e-01,2.373873379980608045e-01,-5.534517467905858190e+00
-1.180561744576917593e-01,2.537590412412065732e-01,-5.944481921489708220e+00
-1.267279096978239372e-01,2.698929724579520739e-01,-6.354446447406869147e+00
-1.355080939359263881e-01,2.857757278501252274e-01,-6.764411060132125009e+00
9.173772617846655264e-02,-1.296514699981718310e+00,-6.701174688823763326e+00
-1.231600410522776523e-01,1.386618356382826878e-01,-7.530300499131170611e+00
-1.299459112935516247e-01,1.449893204777393529e-01,-7.937343804503293576e+00
-1.367537914381943553e-01,1.511445285281029782e-01,-8.344387116921369696e+00
-1.435841291097169070e-01,1.571202207011745122e-01,-8.751430436549389569e+00
-1.381350543330661651e-01,7.586382954578217985e-01,1.358189735732461827e+02
