Roll,Pitch,Yaw
-1.207147351183131545e-01,-4.326137258379884887e-02,-2.902077487791491439e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.874307309492262083e-04,1.380516397489167484e-03,-5.826938658155632333e-02
3.313187167059982482e-04,2.452167799650567873e-03,-1.035900206059899437e-01
5.139780616906924893e-04,3.828017686753706818e-03,-1.618594072520095073e-01
7.337169347131136925e-04,5.506993747136059575e-03,-2.330775465878339170e-01
9.884936606313809906e-04,7.487920682490294653e-03,-3.172444387363552165e-01
-1.430003997648875667e-02,-2.886399696222125087e-03,-2.725650549525360233e-01
-1.807032072316921631e-02,-3.666846210636895160e-03,-3.449651460320038443e-01
-2.227196429930965171e-02,-4.546224646242003238e-03,-4.258828935178617936e-01
-2.690144142161732255e-02,-5.526967333236108663e-03,-5.153182965749478761e-01
-3.195494906431122634e-02,-6.611759917951494370e-03,-6.132713540863480306e-01
-3.910960875659926297e-03,1.943652898975232676e-02,-5.901158378546732530e-01
-4.558109290365064750e-03,2.249633532485567633e-02,-6.843947029673784765e-01
-5.260166445792972996e-03,2.577019889681267037e-02,-7.856571893992339017e-01
-6.018621746247394648e-03,2.925569456823893383e-02,-8.939032977779518552e-01
-6.835055726225720656e-03,3.295026557570099324e-02,-1.009133028861839421e+00
-1.868141289707794458e-02,3.524189565870664703e-02,-5.668568130993716370e-01
-2.080629628311906829e-02,3.916321747433824246e-02,-6.315904669428251683e-01
-2.304488007084209630e-02,4.327545256706353399e-02,-6.998232390601222264e-01
-2.539706911190994787e-02,4.757558627540469515e-02,-7.715551299379506123e-01
-2.786276563995595743e-02,5.206048743029525333e-02,-8.467861401323143467e-01
-6.557917085984131533e-02,1.224341467742628628e-02,-5.985331194364383878e-01
-7.123446507380568060e-02,1.324361170096662044e-02,-6.517109001079597341e-01
-7.710326575939462079e-02,1.427199435278117545e-02,-7.071515597260127350e-01
-8.318252426273305133e-02,1.532691379318677598e-02,-7.648550971764568329e-01
-8.946910101069273369e-02,1.640667590311900917e-02,-8.248215112157082363e-01
4.393554230548581130e-02,4.035563534032668431e-02,-3.580354280519622567e-01
4.697556447945742952e-02,4.317986279474247263e-02,-3.840660643675778418e-01
5.010195252226641582e-02,4.608886093489815428e-02,-4.110100562086177467e-01
5.331282179882915889e-02,4.908130058345828994e-02,-4.388674035550000352e-01
5.660624572049024333e-02,5.215582060811742998e-02,-4.676381063854289644e-01
-1.207147351183131545e-01,-4.326137258379884887e-02,-2.902077487791491439e+00
