Roll,Pitch,Yaw
-2.355056809538962070e-01,6.047930992640533354e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.245493436580459397e-05,1.733832543245952167e-03,0.000000000000000000e+00
-7.540478789376722226e-05,3.079483623111206343e-03,0.000000000000000000e+00
-1.176993762792766436e-04,4.806767732275967278e-03,0.000000000000000000e+00
-1.692995850058043848e-04,6.914087452292528267e-03,0.000000000000000000e+00
-2.301619390578066337e-04,9.399667279594858121e-03,0.000000000000000000e+00
9.859100469139909194e-04,7.104750611298720799e-03,0.000000000000000000e+00
1.246111244734939396e-03,8.979835060732231991e-03,0.000000000000000000e+00
1.536213850270964562e-03,1.107039761064292777e-02,0.000000000000000000e+00
1.856018852952928417e-03,1.337500412269496640e-02,0.000000000000000000e+00
2.205313469583105885e-03,1.589212120535359388e-02,0.000000000000000000e+00
8.538079225760537502e-03,3.834663471546081136e-03,0.000000000000000000e+00
9.884879715385867793e-03,4.439545020582563034e-03,0.000000000000000000e+00
1.132674684089612221e-02,5.087123353842301632e-03,0.000000000000000000e+00
1.286279988735891840e-02,5.777002919265546328e-03,0.000000000000000000e+00
1.449211495652100862e-02,6.508768769867499457e-03,0.000000000000000000e+00
-1.789238349855405783e-03,2.208274701607164728e-02,0.000000000000000000e+00
-1.989297596077516019e-03,2.455187434969220706e-02,0.000000000000000000e+00
-2.199314754555251137e-03,2.714390196566532701e-02,0.000000000000000000e+00
-2.419169411109472513e-03,2.985734369457933648e-02,0.000000000000000000e+00
-2.648736697423932900e-03,3.269065839140967294e-02,0.000000000000000000e+00
-4.154080073438350118e-02,-1.071657810797523556e-02,0.000000000000000000e+00
-4.511679213543423606e-02,-1.163910207797952227e-02,0.000000000000000000e+00
-4.882673163693179719e-02,-1.259618155118445541e-02,0.000000000000000000e+00
-5.266857686581084830e-02,-1.358728963385135748e-02,0.000000000000000000e+00
-5.664022656861354005e-02,-1.461188424164141728e-02,0.000000000000000000e+00
-6.506096470247121899e-02,2.673738727010617836e-02,0.000000000000000000e+00
-6.958626714872115371e-02,2.859709999943343961e-02,0.000000000000000000e+00
-7.424349082328086935e-02,3.051102672314218514e-02,0.000000000000000000e+00
-7.903014496172379444e-02,3.247814381060359218e-02,0.000000000000000000e+00
-8.394368198888702004e-02,3.449740428227152100e-02,0.000000000000000000e+00
-5.794896391371238964e-02,6.984058348426254448e-02,0.000000000000000000e+00
-6.130903714651608077e-02,7.389016777465699792e-02,0.000000000000000000e+00
-6.474655234912866930e-02,7.803308490470393932e-02,0.000000000000000000e+00
-6.825971127155514018e-02,8.226716751626922397e-02,0.000000000000000000e+00
-7.184668314334960448e-02,8.659020905280420677e-02,0.000000000000000000e+00
-1.805462005066532927e-01,-3.959746072655567078e-02,0.000000000000000000e+00
-1.894627898071797600e-01,-4.155304467064411394e-02,0.000000000000000000e+00
-1.985422993929119861e-01,-4.354435940755031070e-02,0.000000000000000000e+00
-2.077800631692302835e-01,-4.557038148858889165e-02,0.000000000000000000e+00
-2.171713487974406553e-01,-4.763007293410235349e-02,0.000000000000000000e+00
1.668854430995412308e-01,1.762089739903745789e-01,0.000000000000000000e+00
1.740139167964835643e-01,1.837356455992591453e-01,0.000000000000000000e+00
1.812446791654566958e-01,1.913703129629858446e-01,0.000000000000000000e+00
1.885740696965170493e-01,1.991091105650457382e-01,0.000000000000000000e+00
1.959983880974697501e-01,2.069481308794583474e-01,0.000000000000000000e+00
-2.764717840853345709e-01,1.194374397511317881e-01,0.000000000000000000e+00
-2.868002350303453518e-01,1.238993546679850455e-01,0.000000000000000000e+00
-2.972422589885022060e-01,1.284103294542179863e-01,0.000000000000000000e+00
-3.077926379034173210e-01,1.329681096563911924e-01,0.000000000000000000e+00
-3.184461123890563461e-01,1.375704229693993086e-01,0.000000000000000000e+00
-2.649448125788751995e-01,1.569642726234709296e-01,0.000000000000000000e+00
-2.736720773722758904e-01,1.621346184562357795e-01,0.000000000000000000e+00
-2.824694386771857135e-01,1.673464876224107500e-01,0.000000000000000000e+00
-2.913325515420405187e-01,1.725973058162264540e-01,0.000000000000000000e+00
-3.002570482788266548e-01,1.778844852698997780e-01,0.000000000000000000e+00
-3.325015185100879123e-01,-1.012000293638477821e-01,0.000000000000000000e+00
-3.422151693154300567e-01,-1.041564437268382159e-01,0.000000000000000000e+00
-3.519806062438380900e-01,-1.071286172525762748e-01,0.000000000000000000e+00
-3.617930581337980844e-01,-1.101150977348005211e-01,0.000000000000000000e+00
-3.716477408829812479e-01,-1.131144290347184111e-01,0.000000000000000000e+00
1.386400881302288779e-01,-3.954827094917513497e-01,0.000000000000000000e+00
1.422465173829366991e-01,-4.057701157327547326e-01,0.000000000000000000e+00
1.458630623471116883e-01,-4.160863605404439003e-01,0.000000000000000000e+00
1.494879742598253791e-01,-4.264264552628217464e-01,0.000000000000000000e+00
1.531195038333418301e-01,-4.367854098074120395e-01,0.000000000000000000e+00
-1.940466242169248401e-01,-6.520299808020261212e-01,0.000000000000000000e+00
-1.985520983465105804e-01,-6.671682405318570819e-01,0.000000000000000000e+00
-2.030592839283336670e-01,-6.823121975325647792e-01,0.000000000000000000e+00
-2.075660232740864086e-01,-6.974546020300788074e-01,0.000000000000000000e+00
-2.120701631597181613e-01,-7.125882194666690594e-01,0.000000000000000000e+00
-2.355056809538962070e-01,6.047930992640533354e-01,0.000000000000000000e+00
