Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.804233818812762805e-02,-2.342173633277324848e-02,6.011107354598590469e-01
2.175851166988971436e-02,-1.818454804742584280e-02,4.675305720156644473e-01
2.792220077912084195e-02,-2.335030055836270768e-02,6.011107354261739921e-01
3.405473361275105498e-02,-2.850083242418615520e-02,7.346908988012750275e-01
4.015207028506592030e-02,-3.363511584567831225e-02,8.682710621129682282e-01
-2.330525259911734454e-03,-2.894830483059949722e-01,-2.156465980887962175e+01
4.021200592511538219e-02,-1.096796205191128554e-01,-4.858798138374270437e+00
4.519413275765377103e-02,-1.221517546573988450e-01,-5.430421476899288891e+00
5.026358492066142908e-02,-1.344956504544526366e-01,-6.002044832489650261e+00
5.542959601406837605e-02,-1.467005849345542068e-01,-6.573668210811822732e+00
-1.110851146846036031e+00,1.853439657374706506e+00,7.181347631893193295e+01
