Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.794919380356135158e-02,1.662458220981994847e-02,-1.594887906325092031e-01
1.392957283009655343e-02,1.290368910617422510e-02,-1.240468371581750218e-01
1.787872378713532828e-02,1.656468518581464058e-02,-1.594887906307859149e-01
2.181033663049474977e-02,2.021144504835245548e-02,-1.949307441015819264e-01
2.572235012239057830e-02,2.384249567180343060e-02,-2.303726975691214318e-01
-9.968142934311464975e-02,-1.306583206034996579e-02,-1.158087042154561530e+01
-7.230333021262825297e-04,2.034030340525716518e-02,-3.306818294468918840e+00
-8.516787680293396974e-04,2.267616026325956421e-02,-3.695855741635425851e+00
-9.947152130842962670e-04,2.499584856455322468e-02,-4.084893189266616709e+00
-1.153567259419606764e-03,2.729818265330722846e-02,-4.473930637520528997e+00
-6.443240000321821537e-01,-1.983673196966023455e-01,7.039492228301158505e+00
-1.025710925069975438e-01,-4.816635696729527905e-03,-3.350428970888017055e+00
-1.098013896466106254e-01,-5.376398098143803095e-03,-3.598608866657629246e+00
-1.169621483141787821e-01,-5.978659494936255057e-03,-3.846788751908969406e+00
-1.240497925329700074e-01,-6.625971501347419773e-03,-4.094968624420442183e+00
-1.219179801393230234e+00,3.099382064941213488e-01,5.889303251760839686e+01
-2.595219452394194048e-01,3.113413933734962211e-02,2.630086616092452978e+00
-2.723894962838074307e-01,3.310999735681922906e-02,2.772253277730252208e+00
-2.850927316615046170e-01,3.513101612065503560e-02,2.914419890428504356e+00
-2.976254030134739548e-01,3.719899776402808833e-02,3.056586446861819795e+00
5.240541230662485006e+00,8.853400123780795494e-02,-1.259277899904964215e+01
1.554911381091258205e-01,4.078297040465313217e-02,1.937892469749410873e+00
1.613647115815363409e-01,4.212465905830747176e-02,2.020355922577341090e+00
1.671550021576682088e-01,4.342145876393620901e-02,2.102819363599317537e+00
1.728595573815060737e-01,4.467211981558629613e-02,2.185282791441389705e+00
1.221589533402965833e+00,-4.668713535208223853e+00,1.947324901202846377e+02
