Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.127790304081014029e-04,5.623803456123092903e-02,-1.187172429804738805e+00
-6.570271096911520182e-04,4.364672224059825550e-02,-9.233563345205686446e-01
-8.771510187295611469e-04,5.602462909970876842e-02,-1.187172430692054359e+00
-1.121727763955602652e-03,6.835031411562056403e-02,-1.450988527801281291e+00
-1.396147767899636382e-03,8.061788150725222868e-02,-1.714804626597798309e+00
-2.829481154577335733e-01,-5.680650107331409737e-01,1.079272561837262323e+01
-7.606867341144393779e-02,-6.934097316061492433e-02,1.149952055086474800e+00
-8.486424246139517846e-02,-7.725016358025725560e-02,1.285240531534490804e+00
-9.361931468015519120e-02,-8.508684740726997486e-02,1.420529007589765857e+00
-1.023315747261101388e-01,-9.284542538369336406e-02,1.555817483108808075e+00
4.601063961949923287e-01,3.177370703426599108e-01,-2.765664204075225996e+01
-2.886220621474478581e-02,-4.275997617715888294e-02,-2.862299032635140517e+00
-3.082132812528880564e-02,-4.583123219139579457e-02,-3.074321185451692084e+00
-3.274524759297723492e-02,-4.888540600067482061e-02,-3.286343339135644470e+00
-3.463203992384467772e-02,-5.192173030202700684e-02,-3.498365493881377741e+00
-1.910679193243798535e+00,9.924587610860606812e-01,-2.341558617716600210e+01
-2.495174690726822131e-01,5.526419691427135461e-02,-6.172693710535459566e+00
-2.621554192499001013e-01,5.705486319535022638e-02,-6.506352450247631758e+00
-2.746728336533901804e-01,5.866743774769365288e-02,-6.840011086473785085e+00
-2.870645219213759924e-01,6.009481981781973625e-02,-7.173669603131238581e+00
4.275548658618389397e-01,2.074808549129029789e+00,3.152813775897913118e+01
-2.507259485350434858e-01,2.405178663317120713e-01,-4.372810299403312229e+00
-2.607706178562200772e-01,2.488536503932700650e-01,-4.558887311494785877e+00
-2.707462748316596945e-01,2.569725705168085517e-01,-4.744964315625477269e+00
-2.806504344639665360e-01,2.648682793130116564e-01,-4.931041309888450463e+00
3.488622402260310729e+00,-2.920036297631301903e+00,1.205479075962989128e+02
