Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.146188457793696595e-02,-1.492286965383418477e-02,-8.875511437484252530e-01
-8.890523194387493083e-03,-1.158583692213885526e-02,-6.903175562537041676e-01
-1.140521223773184947e-02,-1.487678030895351992e-02,-8.875511437676418813e-01
-1.390433647094951181e-02,-1.815780849043267808e-02,-1.084784731301999150e+00
-1.638562798390811454e-02,-2.142821688944100689e-02,-1.282018318873274332e+00
-5.804204695648413903e-01,-9.887109152525393185e-02,8.103113848137859065e+00
-1.696163699010096726e-01,-4.726268123737172033e-02,8.688303943939864604e-01
-1.891359210975608884e-01,-5.259413670345045727e-02,9.710457221185769816e-01
-2.085348221773823951e-01,-5.785668252213942153e-02,1.073261041990114517e+00
-2.278049566446907481e-01,-6.304459775777633557e-02,1.175476351325300373e+00
1.687522954771292438e+00,1.545790048038414854e-01,-4.045910360748229806e+01
3.985804205994041699e-02,-3.837074862672799902e-02,-5.288101637734931693e+00
4.280166367610126199e-02,-4.094484940497275516e-02,-5.679812869739652825e+00
4.574587328367934330e-02,-4.346555353092283053e-02,-6.071524101497965731e+00
4.869084005315400809e-02,-4.592981795081634705e-02,-6.463235332912519837e+00
-2.169471045884943994e+00,2.408651981317108337e+00,9.257997413365774264e+01
