Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.944942499633583011e-02,6.296991396086653106e-03,1.089131874973241709e+00
-3.061454088783654645e-02,4.904053059093279113e-03,8.471025693233239506e-01
-3.929348590481510084e-02,6.316607825947797260e-03,1.089131874582923265e+00
-4.793347029338867332e-02,7.739575618340591677e-03,1.331161179430238928e+00
-5.652985595006355946e-02,9.175828926618679812e-03,1.573190483536072160e+00
-1.717805039839095382e-01,-3.544507396523727816e-01,-1.954030299070483423e+01
-1.013501306884825731e-01,-8.496150667421857594e-02,-3.615311635349008235e+00
-1.127891334664401918e-01,-9.497335069818180209e-02,-4.040642409797770895e+00
-1.240818853057288340e-01,-1.050012360256407512e-01,-4.465973180651519492e+00
-1.352159930091740014e-01,-1.150483612098145425e-01,-4.891303946842712413e+00
5.510918054047649894e-01,8.320768664202803366e-01,-3.535599250104775848e+01
-4.896269335788214216e-02,1.660634521858592172e-02,-1.054115283107254264e+01
-5.253276887565543063e-02,1.744923375863562803e-02,-1.132197894905838709e+01
-5.609257672399324546e-02,1.821216755701316609e-02,-1.210280506021711489e+01
-5.964117241066407837e-02,1.889028882687967398e-02,-1.288363116300880229e+01
-2.275385938187591162e+00,1.216281826422545009e+00,1.258306027957432889e+02
