Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.118526101112365723e-02,-6.752831488847732544e-02,-9.349605441093444824e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.118526101112365723e-02,-6.752831488847732544e-02,-9.349605441093444824e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.118526101112365723e-02,-6.752831488847732544e-02,-9.349605441093444824e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.118526101112365723e-02,-6.752831488847732544e-02,-9.349605441093444824e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.118526101112365723e-02,-6.752831488847732544e-02,-9.349605441093444824e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323609918355941772e-02,5.746133252978324890e-02,-3.866564482450485229e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323609918355941772e-02,5.746133252978324890e-02,-3.866564482450485229e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323609918355941772e-02,5.746133252978324890e-02,-3.866564482450485229e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323609918355941772e-02,5.746133252978324890e-02,-3.866564482450485229e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323609918355941772e-02,5.746133252978324890e-02,-3.866564482450485229e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.551651000976562500e-02,-2.189529985189437866e-01,-6.785997748374938965e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.551651000976562500e-02,-2.189529985189437866e-01,-6.785997748374938965e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.551651000976562500e-02,-2.189529985189437866e-01,-6.785997748374938965e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.551651000976562500e-02,-2.189529985189437866e-01,-6.785997748374938965e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.551651000976562500e-02,-2.189529985189437866e-01,-6.785997748374938965e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.366877406835556030e-01,-6.813395768404006958e-03,1.553956270217895508e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.366877406835556030e-01,-6.813395768404006958e-03,1.553956270217895508e-01
