Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.622659858894136553e-02,-3.606192420290035838e-02,3.624151103665462781e-01
-5.140449812540862085e-02,-2.797872547155204684e-02,2.818784191060484945e-01
-6.598966940180822638e-02,-3.590147662013590257e-02,3.624151101020835486e-01
-8.051875329108733326e-02,-4.378194027994427445e-02,4.429518008183552791e-01
-9.498601480781229678e-02,-5.161444194410817754e-02,5.234884910308111872e-01
9.949722887744563704e-02,2.174767866942807493e-02,-6.120525170318614983e+00
-6.845205348861922723e-02,-4.591720604317276605e-02,-1.101646811558820049e+00
-7.628407704209916318e-02,-5.124493416676823010e-02,-1.231252317223455073e+00
-8.405247506474188002e-02,-5.655428039954223801e-02,-1.360857821927503819e+00
-9.175250117161304342e-02,-6.184444248698403590e-02,-1.490463325349092205e+00
1.777392569226215580e+00,2.884926855251591649e-01,4.201292112116068722e+01
1.886743479016593505e-01,-1.794083930045740211e-02,5.221276412359959984e+00
2.019343241873918227e-01,-1.983733025182523799e-02,5.608037481360228504e+00
2.150570453159295625e-01,-2.185285286273456334e-02,5.994798495367203550e+00
2.280350086288303324e-01,-2.399454076896119850e-02,6.381559442834038975e+00
-2.874887506301403162e-02,-1.443308355540886989e+00,-1.304649924533717922e+02
