Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.747821743040520182e-02,1.803370141874589133e-02,-1.839734543639817366e+00
1.355205096832557722e-02,1.400882560154258390e-02,-1.430904645055446345e+00
1.737866986589998303e-02,1.799805105808711253e-02,-1.839734543648858356e+00
2.117662887715351244e-02,2.198276560528663465e-02,-2.248564442252696249e+00
2.494138226770615391e-02,2.596372250129590567e-02,-2.657394340876670480e+00
-4.728759501986724567e-01,6.363646924249916070e-02,1.179495630543031837e+01
-9.982624962462548213e-02,4.272012278202707430e-02,4.724469416477864447e-01
-1.112842650736287908e-01,4.766131318598249705e-02,5.280289326479843393e-01
-1.226614365262086170e-01,5.258030642372037156e-02,5.836109223410195224e-01
-1.339520346331309342e-01,5.747586600567777815e-02,6.391929102829784215e-01
1.159549162917371534e+00,5.167146877404229510e-01,9.474831118819408982e-01
4.967719516105954802e-02,1.385366435923496009e-01,7.907304264615201417e-01
5.325382263717159947e-02,1.482904458846289186e-01,8.493030611756318127e-01
5.681251240050475687e-02,1.579484110072136294e-01,9.078756998412664814e-01
6.035253253537150447e-02,1.675057747027721422e-01,9.664483432907766680e-01
-2.939462312956430193e-02,-2.789031328876233840e+00,4.209087160042100351e+01
5.400122366117859896e-02,-1.460465559681982384e-01,5.773212606228073085e+00
5.616389429344472578e-02,-1.535133179351746147e-01,6.085278262614767897e+00
5.821462135751111211e-02,-1.609202005192232610e-01,6.397343949277911612e+00
6.014892805297124972e-02,-1.682646439920457149e-01,6.709409671024135768e+00
5.134812129731114894e+00,4.255242412300630050e+00,-9.200530007172022806e+01
