Roll,Pitch,Yaw
-9.825031308088366666e-02,-1.242290478580455014e-02,1.884007967668745342e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.359149846058290322e-03,5.177561770747988014e-04,-4.198002456463048593e-02
4.189690868172469933e-03,9.215382731104864410e-04,-7.463115474781048531e-02
6.538829090224912953e-03,1.442340293095806377e-03,-1.166111791811371146e-01
9.403974936670840556e-03,2.081553174614354535e-03,-1.679200977260575656e-01
1.278220211851402444e-02,2.840919542594745086e-03,-2.285579101336090435e-01
-3.649669599348700361e-03,7.115545107950837535e-03,-9.944060009100805231e-02
-4.616278778432944541e-03,8.991738936725326634e-03,-1.258545096041184530e-01
-5.695645842250708461e-03,1.108267431274406051e-02,-1.553759379783168637e-01
-6.887581520875036938e-03,1.338663138379192659e-02,-1.880048852714739371e-01
-8.191898921515110288e-03,1.590176234172280267e-02,-2.237413515609514569e-01
-1.266343337553667986e-02,1.567544868874051062e-02,-1.739763934855224070e-01
-1.466815700652816454e-02,1.814229017484609782e-02,-2.017714388364838518e-01
-1.681658183494595671e-02,2.078147884263309778e-02,-2.316253765507156892e-01
-1.910785138776199127e-02,2.359103001605137098e-02,-2.635382066704951565e-01
-2.154107145337364956e-02,2.656885725829299591e-02,-2.975099292465488432e-01
-2.392415950517816012e-02,-1.802448204634621645e-02,-9.184797691903928696e-01
-2.656921474647906678e-02,-2.007949072182385261e-02,-1.023367888586910412e+00
-2.933924151570247579e-02,-2.224547685261557203e-02,-1.133925635274664279e+00
-3.223162024478220394e-02,-2.452248950801473246e-02,-1.250153009061301335e+00
-3.524362595189828307e-02,-2.691057780522766035e-02,-1.372050009732405762e+00
-9.825031308088366666e-02,-1.242290478580455014e-02,1.884007967668745342e+00
