Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.424000782398296805e-02,5.422058135147961831e-03,-1.689764894970051001e+00
2.657053371004862094e-02,4.230853041162649375e-03,-1.314261584859428122e+00
3.410139889341620018e-02,5.460019382301456101e-03,-1.689764894513746674e+00
4.159720491998954855e-02,6.706021782963423640e-03,-2.065268203686236426e+00
4.905363391513167803e-02,7.973039562069478975e-03,-2.440771511992414933e+00
-8.610135276372468116e-01,4.488600781629703551e-02,-8.917441764228025036e+00
-1.783932567941955705e-01,1.853644499106526025e-02,-4.812400501385824647e+00
-1.989547451767511854e-01,2.008521608333397462e-02,-5.378565182213773888e+00
-2.193981250836428976e-01,2.142887991529698888e-02,-5.944729811385163210e+00
-2.397148390668643325e-01,2.254765019166940151e-02,-6.510894371201603192e+00
1.321693714422164989e+00,-3.364460904847550449e-01,8.277906400692324951e+01
