Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.865553600177055474e-02,3.694801003845940568e-02,0.000000000000000000e+00
-2.223995225105968726e-02,2.867585442298324974e-02,0.000000000000000000e+00
-2.854730821623978343e-02,3.680846275550679614e-02,0.000000000000000000e+00
-3.482826321872616038e-02,4.490703005789935254e-02,0.000000000000000000e+00
-4.107987401120634374e-02,5.296776132635443862e-02,0.000000000000000000e+00
2.895603125693418378e-01,-1.915673900679539243e-01,0.000000000000000000e+00
3.542051411571101038e-02,2.306587514413865805e-03,0.000000000000000000e+00
3.949091484239195676e-02,2.571652425870554759e-03,0.000000000000000000e+00
4.353422456857231060e-02,2.834953167620549684e-03,0.000000000000000000e+00
4.754856839289844928e-02,3.096367645571911076e-03,0.000000000000000000e+00
-5.718831271379204439e-03,3.663181118039205986e-01,0.000000000000000000e+00
4.645216153044522123e-02,6.086689847075630461e-02,0.000000000000000000e+00
4.973108148557695701e-02,6.516331138562729552e-02,0.000000000000000000e+00
5.297962499529063757e-02,6.941992146335326797e-02,0.000000000000000000e+00
5.619630264942325482e-02,7.363477707580259879e-02,0.000000000000000000e+00
-1.296849386027971285e+00,-8.335808002545952444e-01,0.000000000000000000e+00
-8.911517824258650966e-02,-1.997289912927363922e-02,0.000000000000000000e+00
-9.355086716224934873e-02,-2.096704572877500922e-02,0.000000000000000000e+00
-9.793291761452625754e-02,-2.194917058485159472e-02,0.000000000000000000e+00
-1.022593454344175590e-01,-2.291882899108643734e-02,0.000000000000000000e+00
-7.161019236055776727e-02,2.863445196213106336e-01,0.000000000000000000e+00
-1.077316733139804111e-01,1.885931757931533269e-03,0.000000000000000000e+00
-1.117670439661655468e-01,1.956574220362492563e-03,0.000000000000000000e+00
-1.157408851852928799e-01,2.026139553958598762e-03,0.000000000000000000e+00
-1.196514231042115212e-01,2.094596705184774942e-03,0.000000000000000000e+00
6.935915992999863722e-01,-2.243141452933790969e+00,0.000000000000000000e+00
-7.044326533950616420e-02,-1.539435376660760191e-01,0.000000000000000000e+00
-7.249682446733972385e-02,-1.584312811310901181e-01,0.000000000000000000e+00
-7.451161149665194716e-02,-1.628342919549423951e-01,0.000000000000000000e+00
-7.648674211217128260e-02,-1.671506374653450311e-01,0.000000000000000000e+00
1.761805076426041783e+00,5.524225186796582143e+00,0.000000000000000000e+00
2.638780807804243927e-02,1.547338810895478034e-01,0.000000000000000000e+00
2.699598480285182386e-02,1.583001189440436107e-01,0.000000000000000000e+00
2.759003904861407480e-02,1.617835432533465401e-01,0.000000000000000000e+00
2.816971540999003987e-02,1.651826562850719493e-01,0.000000000000000000e+00
-7.663952718767998995e+00,-7.085550593516390272e+00,0.000000000000000000e+00
-3.506320966433412734e-01,-1.865311565045671416e-01,0.000000000000000000e+00
-3.570387365481167419e-01,-1.899393246131662882e-01,0.000000000000000000e+00
-3.632618920871286128e-01,-1.932498747997973831e-01,0.000000000000000000e+00
-3.692989583720093782e-01,-1.964614211046669667e-01,0.000000000000000000e+00
-1.315766653034401656e+00,-1.915548882938530761e+00,0.000000000000000000e+00
-4.209836094584015753e-01,-2.758790417158901720e-01,0.000000000000000000e+00
-4.270243112678637210e-01,-2.798374357222979669e-01,0.000000000000000000e+00
-4.328488261078400345e-01,-2.836541424598812422e-01,0.000000000000000000e+00
-4.384548044711111814e-01,-2.873276221027912247e-01,0.000000000000000000e+00
4.756498327856757413e+00,9.910274211152442447e+00,0.000000000000000000e+00
-2.547264284323072503e-01,8.685305171529968116e-02,0.000000000000000000e+00
-2.575273685894205467e-01,8.780806034444574304e-02,0.000000000000000000e+00
-2.601996130727507461e-01,8.871918710038236011e-02,0.000000000000000000e+00
-2.627421424919659798e-01,8.958608441772958342e-02,0.000000000000000000e+00
8.081704614184205937e+00,5.560956323199412132e+00,0.000000000000000000e+00
7.509698609987599041e-03,2.713848344874328355e-01,0.000000000000000000e+00
7.570015586478131067e-03,2.735644599937456234e-01,0.000000000000000000e+00
7.626593753865809275e-03,2.756089679677262150e-01,0.000000000000000000e+00
7.679413544191835209e-03,2.775176514522068039e-01,0.000000000000000000e+00
-2.563990364951092893e+00,-6.149506553412866339e+00,0.000000000000000000e+00
-6.735601878869387771e-02,9.311548970991068153e-02,0.000000000000000000e+00
-6.771509982637924363e-02,9.361189117931337234e-02,0.000000000000000000e+00
-6.804109601736031687e-02,9.406255473813837642e-02,0.000000000000000000e+00
-6.833391760345947086e-02,9.446735631632452446e-02,0.000000000000000000e+00
2.063435633550839032e+00,1.307774444016770943e+01,0.000000000000000000e+00
-1.336099879726444783e-02,4.328546372759201066e-01,0.000000000000000000e+00
-1.339846832185548342e-02,4.340680641935018569e-01,0.000000000000000000e+00
-1.342945890502843242e-02,4.350715859652326545e-01,0.000000000000000000e+00
-1.345396861933498972e-02,4.358651417358527791e-01,0.000000000000000000e+00
7.380659117667781821e+00,-1.789969900979432316e-01,0.000000000000000000e+00
1.581898404958537174e-01,4.225332635867967701e-01,0.000000000000000000e+00
1.582495055690566477e-01,4.226921583480064415e-01,0.000000000000000000e+00
1.582334087092948649e-01,4.226486890177127975e-01,0.000000000000000000e+00
1.581417080041599976e-01,4.224032797864429867e-01,0.000000000000000000e+00
-2.518927024124262815e+01,-3.081880177295994017e+01,0.000000000000000000e+00
-3.680366026547032821e-01,-2.266979100843544148e-01,0.000000000000000000e+00
-3.672961909747279874e-01,-2.262416871218614345e-01,0.000000000000000000e+00
-3.663816837307543040e-01,-2.256782303461657424e-01,0.000000000000000000e+00
-3.652938641280134568e-01,-2.250080229327516834e-01,0.000000000000000000e+00
1.138386133068485329e+01,2.619868396568514868e+01,0.000000000000000000e+00
-1.449774476017171021e-01,2.661170715961419520e-01,0.000000000000000000e+00
-1.443368209671128111e-01,2.649410397636109415e-01,0.000000000000000000e+00
-1.436284725058370459e-01,2.636407049129124713e-01,0.000000000000000000e+00
-1.428528751309984801e-01,2.622169357774983833e-01,0.000000000000000000e+00
-2.819074711648405440e+01,-7.665224903711043147e+00,0.000000000000000000e+00
-6.043184353355768312e-01,1.281082706139843874e-01,0.000000000000000000e+00
-6.001464181022153621e-01,1.272237476033499792e-01,0.000000000000000000e+00
-5.956958409705059854e-01,1.262801842264058005e-01,0.000000000000000000e+00
-5.909693845696728509e-01,1.252781495794483280e-01,0.000000000000000000e+00
2.216922460432914121e+01,-1.550408623521476414e+01,0.000000000000000000e+00
-2.467574108633158181e-01,-1.062431111131661998e-01,0.000000000000000000e+00
-2.444044213321228121e-01,-1.052300061687702626e-01,0.000000000000000000e+00
-2.419392798103547904e-01,-1.041686163168395463e-01,0.000000000000000000e+00
-2.393633869883532439e-01,-1.030595447809784515e-01,0.000000000000000000e+00
6.769124320242903003e-01,-3.328037513527458913e+01,0.000000000000000000e+00
-2.220452211452811353e-01,-5.312466165345308688e-01,0.000000000000000000e+00
-2.192929526752929181e-01,-5.246620631080889385e-01,0.000000000000000000e+00
-2.164412795742226558e-01,-5.178398370666914552e-01,0.000000000000000000e+00
-2.134917598307195519e-01,-5.107836709188851021e-01,0.000000000000000000e+00
8.869167437136137977e+00,6.828753709123675186e+00,0.000000000000000000e+00
-1.038365962208923077e-01,-4.124309596004849254e-01,0.000000000000000000e+00
-1.022170679748274358e-01,-4.059989500116267802e-01,0.000000000000000000e+00
-1.005518740424413138e-01,-3.993856565490283561e-01,0.000000000000000000e+00
-9.884190019786714965e-02,-3.925945991298696036e-01,0.000000000000000000e+00
-6.507346740738626956e+00,2.735503282003092806e+01,0.000000000000000000e+00
-1.588163512802831523e-01,-1.035636106675119628e-01,0.000000000000000000e+00
-1.557519405715163119e-01,-1.015653709883199141e-01,0.000000000000000000e+00
-1.526191573141766344e-01,-9.952255031520224060e-02,0.000000000000000000e+00
-1.494196340401182654e-01,-9.743621323398121703e-02,0.000000000000000000e+00
2.932542105749073968e+01,-7.736197451949395898e+00,0.000000000000000000e+00
1.079098778727499708e-01,-1.581444658019709459e-01,0.000000000000000000e+00
1.053488243338673858e-01,-1.543914095365084282e-01,0.000000000000000000e+00
1.027424860938014328e-01,-1.505720002687449544e-01,0.000000000000000000e+00
1.000921983022540207e-01,-1.466881945625830852e-01,0.000000000000000000e+00
-1.637931461449323889e+00,-3.033979828548932645e+01,0.000000000000000000e+00
8.221844840742009719e-02,-3.553645953790873779e-01,0.000000000000000000e+00
7.980868610860669676e-02,-3.449537022159832045e-01,0.000000000000000000e+00
7.736551527691565289e-02,-3.343985830768780865e-01,0.000000000000000000e+00
7.489016980560120329e-02,-3.237045666126925347e-01,0.000000000000000000e+00
1.380454821773266261e+01,-1.212130392699017900e+00,0.000000000000000000e+00
1.508027062910477500e-01,-3.072338240993288672e-01,0.000000000000000000e+00
1.452664018992355643e-01,-2.959618236767491695e-01,0.000000000000000000e+00
1.396715541459869758e-01,-2.845707295439092732e-01,0.000000000000000000e+00
1.340209537704917242e-01,-2.730662190146837531e-01,0.000000000000000000e+00
-1.801406014979297510e+01,-4.957921319567718399e+01,0.000000000000000000e+00
3.793425889725976496e-02,-4.799772645200928167e-01,0.000000000000000000e+00
3.613632202041638930e-02,-4.572906867739590098e-01,0.000000000000000000e+00
3.432459588732644784e-02,-4.344305594487396505e-01,0.000000000000000000e+00
3.249997615484973013e-02,-4.114081418632009601e-01,0.000000000000000000e+00
2.799609790815070554e+01,-2.325012478030144081e+01,0.000000000000000000e+00
1.257602026609405677e-01,-4.446146429579300730e-01,0.000000000000000000e+00
1.176429132742129458e-01,-4.160796918988962645e-01,0.000000000000000000e+00
1.094850625229903951e-01,-3.874025326518815149e-01,0.000000000000000000e+00
1.012906507267596901e-01,-3.585971299639112431e-01,0.000000000000000000e+00
-3.690934110999732098e+01,2.122921957458288134e+01,0.000000000000000000e+00
-4.190499167492983332e-04,-2.504867226733376029e-01,0.000000000000000000e+00
-3.781999605461999411e-04,-2.262067076839402446e-01,0.000000000000000000e+00
-3.372490871944187549e-04,-2.018666311561334581e-01,0.000000000000000000e+00
-2.962171523568802450e-04,-1.774782331670721192e-01,0.000000000000000000e+00
-3.977529452365862284e+01,3.600765033730123577e+01,0.000000000000000000e+00
-4.678217254686090065e-02,-8.598969131575762148e-02,0.000000000000000000e+00
-3.782702500620405139e-02,-6.962226475220045785e-02,0.000000000000000000e+00
-2.887145479517072566e-02,-5.325392989871113869e-02,0.000000000000000000e+00
-1.991975060133821529e-02,-3.689250298273272222e-02,0.000000000000000000e+00
5.392081948117733958e+01,7.709527831075302373e+00,0.000000000000000000e+00
7.100008607846541864e-04,-3.675886829157537505e-03,0.000000000000000000e+00
-2.363697651916463194e-03,1.090411955108061548e-02,0.000000000000000000e+00
-5.430192353123031168e-03,2.545011302850230805e-02,0.000000000000000000e+00
-8.488029801539953567e-03,3.995521319027917073e-02,0.000000000000000000e+00
-1.518612537075723523e+01,1.066739024968844696e+01,0.000000000000000000e+00
1.447902334334935648e-03,5.770239568968493771e-02,0.000000000000000000e+00
1.748554954775043135e-03,6.972129546597427563e-02,0.000000000000000000e+00
2.047777095972973249e-03,8.168314263077292026e-02,0.000000000000000000e+00
2.345428457712489534e-03,9.358233593167453179e-02,0.000000000000000000e+00
-2.945720702662984802e+00,-1.715036497806495674e+01,0.000000000000000000e+00
9.297347351690243844e-03,1.542111300269599639e-01,0.000000000000000000e+00
1.022177793388104328e-02,1.695862970600314767e-01,0.000000000000000000e+00
1.113948858846511292e-02,1.848500908874672888e-01,0.000000000000000000e+00
1.205005333945810553e-02,1.999954410726423326e-01,0.000000000000000000e+00
3.871427406113986081e+01,7.398776220776026591e+00,0.000000000000000000e+00
-1.120408312301757192e-01,2.065172148283944686e-01,0.000000000000000000e+00
-1.192170569350003984e-01,2.197686706612800300e-01,0.000000000000000000e+00
-1.263220620843719111e-01,2.328890087421431332e-01,0.000000000000000000e+00
-1.333525889533837550e-01,2.458722226511000919e-01,0.000000000000000000e+00
-5.660030653027847336e+01,-3.625375014617537861e+00,0.000000000000000000e+00
9.858520910615564681e-02,2.883198141610421317e-01,0.000000000000000000e+00
1.031312272351397885e-01,3.016361830710856395e-01,0.000000000000000000e+00
1.076189121033355178e-01,3.147821899683767022e-01,0.000000000000000000e+00
1.120462328660837281e-01,3.277518926707689850e-01,0.000000000000000000e+00
-7.475025722288269669e+00,-1.793342953092784597e+01,0.000000000000000000e+00
1.622924544585513384e-01,4.525684612180058686e-01,0.000000000000000000e+00
1.679818665834387215e-01,4.684732192073659540e-01,0.000000000000000000e+00
1.735795896480762934e-01,4.841228790749108057e-01,0.000000000000000000e+00
1.790831280603366604e-01,4.995104704112685035e-01,0.000000000000000000e+00
7.509769486350747592e+00,-4.037088807092988674e+01,0.000000000000000000e+00
1.419281822526485826e-01,7.973901537817962293e-01,0.000000000000000000e+00
1.458128104832007166e-01,8.193341145245502943e-01,0.000000000000000000e+00
1.496197531688003846e-01,8.408436459770518567e-01,0.000000000000000000e+00
1.533473445762517651e-01,8.619093319696347066e-01,0.000000000000000000e+00
-7.685540505586737936e+01,5.380150138844158647e+01,0.000000000000000000e+00
