Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.539234532374512118e-02,-2.518903947356024992e-02,-5.469127332561155574e-01
1.971275495822103277e-02,-1.954410303341113861e-02,-4.253765703099615658e-01
2.531035554114487857e-02,-2.507987306821227169e-02,-5.469127332547033538e-01
3.088975763480039660e-02,-3.058718942214717906e-02,-6.684488961977961274e-01
3.644947890552414221e-02,-3.606232230571834035e-02,-7.899850591376755826e-01
-5.092403818688482353e-01,-1.604003227025669123e-02,2.392163253454763217e-01
-9.800240796501764884e-02,-4.034590375487393660e-02,-7.273927201334465797e-01
-1.092446323482192810e-01,-4.503059816941374499e-02,-8.129683310456791157e-01
-1.204053605158053875e-01,-4.970026780437919456e-02,-8.985439399867490851e-01
-1.314787524738013913e-01,-5.435432427665621430e-02,-9.841195462881653366e-01
1.037735579846247980e+00,1.155423458297553330e+00,1.256042299436686882e+01
3.294546186908167695e-02,1.282502966621344997e-01,1.022322080764073604e+00
3.535483845397394131e-02,1.372816153925933425e-01,1.098049654808626263e+00
3.776008341974342736e-02,1.462245545688670434e-01,1.173777233547057541e+00
4.016117114075752614e-02,1.550747174149574859e-01,1.249504817968809300e+00
-1.238000871690571936e+00,-8.877513079555375830e-01,-4.682030539103639200e+01
-9.955318386326068858e-02,5.392803485519924445e-02,-4.097141563971090861e+00
-1.046472748652226697e-01,5.635821510399313672e-02,-4.318608645884058461e+00
-1.097017403281120712e-01,5.871749813486457775e-02,-4.540075719596170067e+00
-1.147150211838374456e-01,6.100309537860190007e-02,-4.761542783787803046e+00
1.002369168754490669e+00,3.476219024046347528e+00,-3.026024457838437698e+01
-3.640608298059039294e-02,3.607102352926501165e-01,-7.450285361463914846e+00
-3.943033390171064162e-02,3.740694279318397264e-01,-7.767320030959845134e+00
-4.262565906484509781e-02,3.871986800320380007e-01,-8.084354958037199168e+00
-4.599637034090834492e-02,4.000901354810668109e-01,-8.401390171587118871e+00
-1.139394099392794235e+00,-4.446493781044114968e+00,1.033100943675482597e+02
