Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.632906420291646565e-02,6.691710112436471958e-02,-1.031535334689830163e+00
1.264610144733165596e-02,5.194188541511961937e-02,-8.023052605782093893e-01
1.619765739494121587e-02,6.668135494388865991e-02,-1.031535335717179924e+00
1.970810275065374567e-02,8.136549081054456067e-02,-1.260765411942891490e+00
2.317009143934877294e-02,9.598876475171899680e-02,-1.489995490125595845e+00
-1.834433382551275971e-01,-3.858655888678613755e-01,1.521758203236932339e+00
-2.516690394756499957e-02,-6.099917466728023256e-03,-1.087569323113522168e+00
-2.805450807633678642e-02,-6.819437790994801150e-03,-1.215518654884605088e+00
-3.092137861684500152e-02,-7.540372365331628711e-03,-1.343467986435341377e+00
-3.376603130035020495e-02,-8.262992636562214652e-03,-1.471417317690935977e+00
4.223364905839382955e-01,3.098543866902476185e-01,3.757392843472262456e+01
3.335903773065036770e-02,4.040933976762772079e-02,4.531139448570820072e+00
3.583108927648426256e-02,4.316536942102120605e-02,4.866779409644683696e+00
3.830546590017718661e-02,4.587465891634449205e-02,5.202419371383570912e+00
4.078244855687442744e-02,4.853460410580538731e-02,5.538059333899081338e+00
-2.688520557643977238e+00,-1.821484432339252946e+00,-5.031603790334953885e+01
-2.605672596148418396e-01,-1.550512263545002212e-01,-2.073899762190117013e-01
-2.735168868204237436e-01,-1.628025916054645361e-01,-2.186002357019215525e-01
-2.863066662280842056e-01,-1.704656902489658232e-01,-2.298104926336898279e-01
-2.989306771557093123e-01,-1.780372682358317971e-01,-2.410207466313443736e-01
4.780950560245802450e+00,3.621082068510013130e+00,1.015038295211305197e+01
1.148474745853287071e-01,1.348276201403028618e-01,6.607984875110897161e-01
1.192044434913511197e-01,1.398311217077171376e-01,6.889175764052429818e-01
1.235021837349178919e-01,1.447521742711104509e-01,7.170366661761392590e-01
1.277389686448668904e-01,1.495884107157050003e-01,7.451557569184530383e-01
-4.710557303749536295e+00,-1.761488054111848278e+00,2.200432610417453532e+02
