Roll,Pitch,Yaw
-2.057551496330851590e-02,-2.276014365890181856e-02,9.494728383559480900e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.045541820644593512e-04,-1.187796568917479393e-03,-3.683099061293569620e-02
-1.250509174303597940e-03,-2.110170978791009368e-03,-6.547731665033988679e-02
-1.950191923253005938e-03,-3.294790641532836101e-03,-1.023083072832405849e-01
-2.802126276782581932e-03,-4.741048735647021908e-03,-1.473239625328542635e-01
-3.804583144286818874e-03,-6.448320775488868006e-03,-2.005242824375407240e-01
-2.840153855771453042e-03,6.515999087195955934e-03,3.978090939734457016e-02
-3.588484952763329894e-03,8.236241438110039614e-03,5.034771349810875790e-02
-4.422196094743544373e-03,1.015443584988281328e-02,6.215767105765875739e-02
-5.340512887928736997e-03,1.226935429929078801e-02,7.521078209758509658e-02
-6.342601478281644119e-03,1.457968619494263637e-02,8.950704664685742162e-02
2.005696749079619902e-03,2.279557254642718481e-02,-3.929264974748544192e-01
2.298460550748769506e-03,2.639341549730389591e-02,-4.557017399870253449e-01
2.604669629224134163e-03,3.024582025432886664e-02,-5.231270020682433630e-01
2.922631204060915922e-03,3.435054633503475258e-02,-5.952022843232285254e-01
3.250553537383557134e-03,3.870524023523452123e-02,-6.719275874853120056e-01
1.696097702854574077e-02,1.248415098429306314e-02,-1.583177871769309242e+00
1.882159623174244761e-02,1.392844481687638587e-02,-1.763972873480349479e+00
2.076676534410659691e-02,1.545519096773145112e-02,-1.954540577300628357e+00
2.279410404815257127e-02,1.706506742573298332e-02,-2.154880983072862577e+00
2.490112830299785057e-02,1.875877085105246908e-02,-2.364994090626254764e+00
-2.057551496330851590e-02,-2.276014365890181856e-02,9.494728383559480900e-01
