Roll,Pitch,Yaw
-4.411427122517889987e-02,1.914006540512418197e-02,-6.536955062481586420e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.672606647949952466e-03,-5.839218753766596635e-04,2.080724748263167168e-02
-2.970977937728917165e-03,-1.036428227485037797e-03,3.699066218358118552e-02
-4.637880415934530348e-03,-1.616386706123713575e-03,5.779790963598300385e-02
-6.672001379535731289e-03,-2.322602114030262229e-03,8.322898980784446121e-02
-9.071905220630994277e-03,-3.153676270507944392e-03,1.132839026415294881e-01
4.394957623512223306e-03,4.887659505942393810e-03,-7.417379292471681929e-02
5.553137012343452306e-03,6.179170934695599020e-03,-9.387620668085454312e-02
6.843548790632429830e-03,7.619871286065708731e-03,-1.158965514760198767e-01
8.265024006944869314e-03,9.209025848418116167e-03,-1.402348273157904279e-01
9.816304405160573149e-03,1.094585607747907037e-02,-1.668910342077449260e-01
1.126471140980157479e-02,1.912754185353834077e-03,-3.802500217900606216e-02
1.304142025519137993e-02,2.215602151558581333e-03,-4.410000245153827825e-02
1.494348292260892774e-02,2.540172360388089426e-03,-5.062500270720786399e-02
1.696972529719791359e-02,2.886338471043880128e-03,-5.760000293208748096e-02
1.911891554699348891e-02,3.253968690317464961e-03,-6.502500310930266203e-02
-2.963506956553875471e-02,6.404524953867532511e-02,-3.616692461175759210e-02
-3.295282753388308061e-02,7.120437266138335275e-02,-4.029709936087257083e-02
-3.643664996567246711e-02,7.871941191867491694e-02,-4.465052723317866623e-02
-4.008467861303034036e-02,8.658599391258502143e-02,-4.922720834528433037e-02
-4.389498682527194495e-02,9.479958328563954650e-02,-5.402714283132972750e-02
-6.139103255898475248e-02,-1.898554075318345524e-02,1.045327421876598661e+00
-6.670285015084433111e-02,-2.053196161276161016e-02,1.138201473890282367e+00
-7.221815711239096269e-02,-2.212110336862612228e-02,1.235027605488244751e+00
-7.793440772386422966e-02,-2.375031015931977976e-02,1.335805815037749644e+00
-8.384897427067608544e-02,-2.541685189144986950e-02,1.440536100711270695e+00
-4.411427122517889987e-02,1.914006540512418197e-02,-6.536955062481586420e-02
