Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.203835457563400269e-01,2.954498231410980225e-01,1.362804919481277466e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.203835457563400269e-01,2.954498231410980225e-01,1.362804919481277466e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.203835457563400269e-01,2.954498231410980225e-01,1.362804919481277466e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.203835457563400269e-01,2.954498231410980225e-01,1.362804919481277466e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.203835457563400269e-01,2.954498231410980225e-01,1.362804919481277466e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.653358787298202515e-01,-1.518673002719879150e-01,-6.602030247449874878e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.653358787298202515e-01,-1.518673002719879150e-01,-6.602030247449874878e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.653358787298202515e-01,-1.518673002719879150e-01,-6.602030247449874878e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.653358787298202515e-01,-1.518673002719879150e-01,-6.602030247449874878e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.653358787298202515e-01,-1.518673002719879150e-01,-6.602030247449874878e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.360026240348815918e-01,1.559870839118957520e-01,-1.020528152585029602e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.360026240348815918e-01,1.559870839118957520e-01,-1.020528152585029602e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.360026240348815918e-01,1.559870839118957520e-01,-1.020528152585029602e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.360026240348815918e-01,1.559870839118957520e-01,-1.020528152585029602e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.360026240348815918e-01,1.559870839118957520e-01,-1.020528152585029602e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.056914061307907104e-02,8.156162500381469727e-02,1.876408606767654419e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.056914061307907104e-02,8.156162500381469727e-02,1.876408606767654419e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.056914061307907104e-02,8.156162500381469727e-02,1.876408606767654419e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.056914061307907104e-02,8.156162500381469727e-02,1.876408606767654419e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.056914061307907104e-02,8.156162500381469727e-02,1.876408606767654419e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.937314823269844055e-02,-5.718246847391128540e-02,-4.996878653764724731e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.937314823269844055e-02,-5.718246847391128540e-02,-4.996878653764724731e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.937314823269844055e-02,-5.718246847391128540e-02,-4.996878653764724731e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.937314823269844055e-02,-5.718246847391128540e-02,-4.996878653764724731e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.937314823269844055e-02,-5.718246847391128540e-02,-4.996878653764724731e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.263760924339294434e-01,-7.880661636590957642e-02,-1.192536875605583191e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.263760924339294434e-01,-7.880661636590957642e-02,-1.192536875605583191e-01
