Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.974581434448713910e-02,-1.013511731724239502e-03,7.599126627606364037e-01
2.308582874512020086e-02,-7.954769091132016419e-04,5.910431821063723001e-01
2.963268468031625066e-02,-1.032517374436404999e-03,7.599126626018916086e-01
3.615183481512180413e-02,-1.277156435851729919e-03,9.287821429296505560e-01
4.264015200482443313e-02,-1.531143191833325484e-03,1.097651622955559514e+00
-1.573192267539195166e-01,1.702194861426456832e-02,-1.569025058204493916e+01
1.026485295095868472e-03,3.005683407973191567e-03,-3.068751894512210310e+00
1.138200004366251520e-03,3.353224554305015651e-03,-3.429781529174280585e+00
1.247076450604115610e-03,3.699156628811982837e-03,-3.790811163844729048e+00
1.352856936092462813e-03,4.043381896292556205e-03,-4.151840798526445830e+00
-8.867930681979870888e-01,-2.338255220329009676e-01,8.334313943791856971e+00
-1.383159378851332444e-01,-3.368303547829779032e-02,-2.821391238361961484e+00
-1.480188891391067130e-01,-3.631026069925657324e-02,-3.030383141474513042e+00
-1.576184580485893161e-01,-3.896723878245664935e-02,-3.239375029444757637e+00
-1.671093065308218995e-01,-4.165593404469548205e-02,-3.448366899105059780e+00
9.178417532333980056e-01,-1.457649217095759002e-02,-2.907139433109053783e+01
-6.307756532699182461e-02,-4.298873174144361708e-02,-6.768571016262725060e+00
-6.603726665673102791e-02,-4.539606063111330247e-02,-7.134439704372108615e+00
-6.893103398925007341e-02,-4.781703962133216496e-02,-7.500308388627884959e+00
-7.175612046314630565e-02,-5.025209917738776566e-02,-7.866177068564483399e+00
-1.073470446278925960e+00,-9.941395026680307501e-01,2.483596443880575766e+00
-1.611400533332953133e-01,-1.382895505106437883e-01,-7.645862841810235899e+00
-1.665304543393735515e-01,-1.442362915040354965e-01,-7.971218632103682644e+00
-1.717510317555310251e-01,-1.501903972307185031e-01,-8.296574410593281712e+00
-1.767964827523251514e-01,-1.561513388460961660e-01,-8.621930177049796029e+00
-2.385896189675701606e+00,4.795716746835458899e+00,1.499310032676380331e+02
