Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.497606069025513603e-02,2.771641146841126099e-03,4.685882665828900451e-01
-3.490602344584885913e-02,2.159384696619553578e-03,3.644575406182306021e-01
-4.480487721529140960e-02,2.782462089768491121e-03,4.685882663596934727e-01
-5.466179776807929963e-02,3.410941105489648066e-03,5.727189918652848544e-01
-6.447205400764641214e-02,4.046264881529203737e-03,6.768497169464801066e-01
-2.254241760996907873e-01,1.205289232025524432e-01,-5.277769583457715186e+00
-1.238784790608862818e-01,3.569123307564601999e-02,-7.242442997679915395e-01
-1.381316769186955173e-01,3.973198145765131223e-02,-8.094495058503681229e-01
-1.522958485164385700e-01,4.372548771923840533e-02,-8.946547084618130530e-01
-1.663649830863610235e-01,4.766790355915867528e-02,-9.798599064168362904e-01
1.228542038115985946e+00,-4.378796871635995958e-01,7.890718561261597763e+00
2.816402181624714715e-02,-2.136883171853136767e-02,2.805353263039010447e-01
3.014820369725591809e-02,-2.288224683749940161e-02,3.013157207697066964e-01
3.211317107155520212e-02,-2.438273757494736904e-02,3.220961152073223421e-01
3.405797324630339268e-02,-2.586968092936842503e-02,3.428765096108284949e-01
-1.668778611239149390e+00,1.140105740534111733e+00,2.679648608220994266e+00
-1.525119923504158759e-01,1.020563929186658475e-01,6.489178077192236938e-01
-1.600619457543290824e-01,1.071980244895168466e-01,6.839944372498213410e-01
-1.675138822436038899e-01,1.122874899478487620e-01,7.190710644503495175e-01
-1.748641560961657626e-01,1.173228776734112910e-01,7.541476889756287827e-01
2.383071063229671993e-01,-1.520457670975028819e+00,3.205784790503565063e+01
-1.536163293584673906e-01,-1.277124546438875193e-02,3.602420272466838380e+00
-1.594003599421359718e-01,-1.290806301941296863e-02,3.755714642664237157e+00
-1.650994972340578959e-01,-1.299794994290928186e-02,3.909008990051621169e+00
-1.707111583714126246e-01,-1.303964252523273464e-02,4.062303311992254251e+00
-9.702565819135241520e-01,-3.594834215092487795e-01,-2.103764925002462505e+01
-2.370276402376775282e-01,-3.791137323179566421e-02,2.532877783004544359e+00
-2.439980130843774631e-01,-3.864740492715932479e-02,2.621750471856193254e+00
-2.508430895578991904e-01,-3.932817040665546882e-02,2.710623124328370714e+00
-2.575599003917717900e-01,-3.995260820155686898e-02,2.799495737085677671e+00
1.321839577042892522e+01,-1.137045629118598189e+00,-2.910023821833875104e+02
