Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.041795462013564627e-02,2.188665007494622686e-02,-1.326327075361440344e-01
1.584551302577560244e-02,1.698759101932069068e-02,-1.031587725286129131e-01
2.033790648431420961e-02,2.180672281969332077e-02,-1.326327075380953902e-01
2.481039244332622004e-02,2.660671200184049762e-02,-1.621066425496467955e-01
2.926063552700499532e-02,3.138553240823142160e-02,-1.915805775649306597e-01
4.105211449299121101e-02,-1.074835327314071359e-01,-1.555027656164859806e+01
4.002544333474142291e-02,3.189701677204475304e-03,-4.322353049782148737e+00
4.461582366169856290e-02,3.673435061585071312e-03,-4.830865169466197706e+00
4.917225765184722597e-02,4.193152151308143435e-03,-5.339377286812524659e+00
5.369213505105373263e-02,4.752436473744531091e-03,-5.847889401028349532e+00
-1.142256542622369864e+00,8.902391531478991427e-01,2.400378558488025860e+01
-1.272793047775229447e-01,1.441512620991822757e-01,-2.014469583016131882e+00
-1.364494576386007518e-01,1.541627303777997893e-01,-2.163689559591508438e+00
-1.455748221683426658e-01,1.640457011626794692e-01,-2.312909538819438282e+00
-1.546535391495809653e-01,1.737934463510778238e-01,-2.462129521183059389e+00
1.613295024898934310e-02,-1.409466661745790050e+00,6.094878075116840677e+01
