Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.199305701847447531e-02,-1.361227332959278431e-03,-3.062627620872063194e-01
-1.706894762910509539e-02,-1.059112176122645188e-03,-2.382043705033089209e-01
-2.190957058032210955e-02,-1.362890175540584520e-03,-3.062627620523249994e-01
-2.672977231770034059e-02,-1.667956566002073721e-03,-3.743211535644778154e-01
-3.152725865942050676e-02,-1.974723779038514530e-03,-4.423795450103016891e-01
3.681506162465764120e-01,4.738076139251380936e-01,6.131278383165225776e+00
6.589488189255063300e-02,1.229808647987548770e-01,1.185709577734369358e+00
7.356606990161816684e-02,1.370605052738146645e-01,1.325204829274363005e+00
8.121923011023376993e-02,1.510286601685320862e-01,1.464700085147911723e+00
8.885402721846630270e-02,1.648770736390235969e-01,1.604195346815205703e+00
-1.819421418567729321e+00,-1.413736726929487153e+00,-2.821814827043283458e+01
-1.985484181990635200e-01,-5.979417271617694374e-02,-2.903616678089698588e+00
-2.124529630264717084e-01,-6.438369869156186642e-02,-3.118699311988679224e+00
-2.262041366374076268e-01,-6.901058675484504634e-02,-3.333781914883035657e+00
-2.397939697156434846e-01,-7.367740197088681886e-02,-3.548864480312419190e+00
3.357820561765770262e-01,-6.977573331263702272e-01,1.436103361060043504e+01
-2.006990390204611840e-01,-1.504730065000141614e-01,-1.909202112487887071e+00
-2.105098946015352412e-01,-1.582022434449915915e-01,-2.012402191148570996e+00
-2.201728565243046831e-01,-1.658766771663502948e-01,-2.115602260528195888e+00
-2.296823290891095715e-01,-1.734943180230753002e-01,-2.218802319329735262e+00
3.419293845718777813e+00,3.295349701893999228e+00,-4.337429964808929128e+01
6.262580295096492611e-02,1.142896972074010642e-01,-6.072571550279614705e+00
6.454489923681509811e-02,1.188087246950911974e-01,-6.330978920860053094e+00
6.637804167774502551e-02,1.232887411239648456e-01,-6.589386306880517630e+00
6.812273123842793598e-02,1.277282839129922909e-01,-6.847793710338234696e+00
-3.025165498874612613e+00,1.489451875922036983e+00,5.972005315756391042e+01
-1.421178325157923528e-01,2.269512541371039582e-01,-2.506067048382703888e+00
-1.466116740110653127e-01,2.333495621471434744e-01,-2.593999349677222899e+00
-1.510596417512131973e-01,2.396022701452518722e-01,-2.681931671087312008e+00
-1.554604436700013914e-01,2.457061098752946759e-01,-2.769864014263450969e+00
4.691141525994505734e+00,-4.137978100653971758e+00,-4.252798713922798157e+01
1.209386185478396325e-01,8.717362528893332976e-03,-5.386408787517493302e+00
1.237012738165798459e-01,9.319836565832377226e-03,-5.547196965800638147e+00
1.263962597315485548e-01,9.948254665150544143e-03,-5.707985124165171342e+00
1.290222241477199938e-01,1.060278847509893430e-02,-5.868773261189197399e+00
-1.929471046819850599e+00,4.091088999112671765e+00,-1.422442083617362414e+02
