Roll,Pitch,Yaw
-5.552561909707664362e-02,5.085814904864076336e-02,3.735571250437134339e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.932845806331037197e-05,-9.868061100153024349e-04,7.689983376046868402e-04
-8.762784707843298431e-05,-1.752679043474006122e-03,1.367108155855085039e-03
-1.368083266090424732e-04,-2.735756213468299673e-03,2.136106493901189941e-03
-1.968387719418746950e-04,-3.935127736824617882e-03,3.075993352209527992e-03
-2.676861029814539290e-04,-5.349782217436755208e-03,4.186768731619571783e-03
-5.115812495041122641e-03,-9.071153760285966330e-03,-3.891672285018254324e-02
-6.464285596734208224e-03,-1.146616448460214925e-02,-4.925397742446785410e-02
-7.966882149648623138e-03,-1.413687357158669930e-02,-6.080737965189669803e-02
-9.622295588212053177e-03,-1.708160387011972703e-02,-7.357692956697892139e-02
-1.142912091721891288e-02,-2.029856647131473776e-02,-8.756262721603910726e-02
5.421324939073204549e-03,-4.305296528130449218e-03,2.863466401385715288e-01
6.273234671989859519e-03,-4.988506748376931796e-03,3.320943281584387008e-01
7.184280523565177677e-03,-5.721190135926373585e-03,3.812307337855877498e-01
8.153696512763666804e-03,-6.503157852585404047e-03,4.337558570113760337e-01
9.180676383995695078e-03,-7.334214045987563074e-03,4.896696978254915789e-01
-7.869948128933957135e-03,-1.240624366954132078e-02,-4.632780789659855514e-01
-8.739519682689298602e-03,-1.379999469361064060e-02,-5.161832921515271400e-01
-9.650076167056693618e-03,-1.526456063889110835e-02,-5.719482467527543523e-01
-1.060074726649556064e-02,-1.679931575307995820e-02,-6.305729428144065674e-01
-1.159062914618122671e-02,-1.840361081493328138e-02,-6.920573803883602881e-01
2.882444719858722956e-02,-1.935539783340044923e-02,-9.743712535312089029e-01
3.133153781842476504e-02,-2.098308434085266808e-02,-1.060941096596168753e+00
3.393692404970777288e-02,-2.266506305002170818e-02,-1.151194761770115926e+00
3.663966757309017330e-02,-2.439962090363210004e-02,-1.245132248834043054e+00
3.943879874936161156e-02,-2.618499547439096659e-02,-1.342753557540542042e+00
-5.552561909707664362e-02,5.085814904864076336e-02,3.735571250437134339e+00
