Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.074939353264876177e-02,-1.078261272954457450e-02,-8.401314882068730006e-01
-2.386146504919493122e-02,-8.378677171892083206e-03,-6.534356018963762835e-01
-3.062409911488096770e-02,-1.076798152510143047e-02,-8.401314880422922071e-01
-3.735497142298537659e-02,-1.315709906708442505e-02,-1.026827374014455341e+00
-4.405016979768588276e-02,-1.554703671027537863e-02,-1.213523259674268662e+00
1.105002293235649857e-01,1.547087359711731558e-01,4.923647980842563165e-01
-1.485398958145118034e-02,2.533422027900337006e-02,-1.084197422707099845e+00
-1.657956429236785365e-02,2.823463746519630502e-02,-1.211750060926283679e+00
-1.829987556317884401e-02,3.111208854194510987e-02,-1.339302699300205735e+00
-2.001473094820772555e-02,3.396487409588618694e-02,-1.466855337880951238e+00
-3.068110498037785461e-01,-1.313588926537640811e+00,-2.308127237487039807e+01
-6.638373240545067389e-02,-1.740696035702711530e-01,-5.154773481931684387e+00
-7.049646492643737994e-02,-1.865771889521824767e-01,-5.536608660390462511e+00
-7.444606955099046519e-02,-1.990151299209189373e-01,-5.918443879245610439e+00
-7.822308977224112780e-02,-2.113799048202986142e-01,-6.300279147374920896e+00
-9.447246658988255330e-01,2.925125221131829267e+00,2.384209432298538545e+01
-1.875809440127992056e-01,1.160980878462688631e-01,-3.578159360788396359e+00
-1.971783963371397663e-01,1.214587397914954070e-01,-3.771573300126723538e+00
-2.067012831713569421e-01,1.266862607990155154e-01,-3.964987217208137960e+00
-2.161467338547669315e-01,1.317754530140650970e-01,-4.158401108419296222e+00
2.747370724401797748e+00,-1.299206870862702479e+00,1.714203450484335178e+01
2.327786683697288111e-02,2.191693202042818700e-02,-2.635568057508597128e+00
2.411425676349860520e-02,2.277588573887621981e-02,-2.747719889512367786e+00
2.493318205221634401e-02,2.362667756898749125e-02,-2.859871721478729256e+00
2.573413929607645118e-02,2.446905145055450204e-02,-2.972023553406444307e+00
-3.508059153361593463e+00,2.637664459697792729e-01,6.195773849106661402e+01
