Roll,Pitch,Yaw
1.181680258275520645e-02,-4.949291058630549828e-02,-1.009736935637619015e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.970513310367458484e-04,1.046572620914710226e-03,-2.174912145193341403e-02
-8.832665469172520023e-04,1.858619573044640975e-03,-3.866510480623697871e-02
-1.379590038774649490e-03,2.900692996141423976e-03,-6.041422626905930404e-02
-1.985993147737301692e-03,4.171623931166648300e-03,-8.699648585188368699e-02
-2.702489184592921003e-03,5.670090972145546381e-03,-1.184118835753334570e-01
1.933748788035462947e-03,6.959006031018861310e-03,-1.943216143134323531e-02
2.443455607073609023e-03,8.795805569227788459e-03,-2.459382933825349921e-02
3.011415080655898552e-03,1.084377275807029209e-02,-3.036275231533548322e-02
3.637132013123403791e-03,1.310153192887043849e-02,-3.673893037626597968e-02
4.320073895328169905e-03,1.556761302020383785e-02,-4.372236353938467601e-02
-1.643861250407015195e-02,2.851817103801539393e-03,8.703750256642911465e-01
-1.902503659154402421e-02,3.339373339806691980e-03,1.009429020176936920e+00
-2.179190767046047111e-02,3.872851858326881429e-03,1.158783308789538502e+00
-2.473704925395780671e-02,4.454316779857012999e-03,1.318437890835172821e+00
-2.785815782801076557e-02,5.085955236786596050e-03,1.488392765508948390e+00
1.181680258275520645e-02,-4.949291058630549828e-02,-1.009736935637619015e-01
