Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.519806712865829468e-02,3.245536088943481445e-01,-1.501798629760742188e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.519806712865829468e-02,3.245536088943481445e-01,-1.501798629760742188e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.519806712865829468e-02,3.245536088943481445e-01,-1.501798629760742188e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.519806712865829468e-02,3.245536088943481445e-01,-1.501798629760742188e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.519806712865829468e-02,3.245536088943481445e-01,-1.501798629760742188e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.091385632753372192e-02,-4.898879677057266235e-03,-3.062421083450317383e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.091385632753372192e-02,-4.898879677057266235e-03,-3.062421083450317383e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.091385632753372192e-02,-4.898879677057266235e-03,-3.062421083450317383e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.091385632753372192e-02,-4.898879677057266235e-03,-3.062421083450317383e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.091385632753372192e-02,-4.898879677057266235e-03,-3.062421083450317383e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.064580589532852173e-02,-1.384518146514892578e-01,-7.848003506660461426e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.064580589532852173e-02,-1.384518146514892578e-01,-7.848003506660461426e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.064580589532852173e-02,-1.384518146514892578e-01,-7.848003506660461426e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.064580589532852173e-02,-1.384518146514892578e-01,-7.848003506660461426e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.064580589532852173e-02,-1.384518146514892578e-01,-7.848003506660461426e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.876966774463653564e-02,4.535156488418579102e-02,1.411410607397556305e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.876966774463653564e-02,4.535156488418579102e-02,1.411410607397556305e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.876966774463653564e-02,4.535156488418579102e-02,1.411410607397556305e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.876966774463653564e-02,4.535156488418579102e-02,1.411410607397556305e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.876966774463653564e-02,4.535156488418579102e-02,1.411410607397556305e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.740096747875213623e-02,-7.267768681049346924e-02,-4.674857854843139648e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.740096747875213623e-02,-7.267768681049346924e-02,-4.674857854843139648e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.740096747875213623e-02,-7.267768681049346924e-02,-4.674857854843139648e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.740096747875213623e-02,-7.267768681049346924e-02,-4.674857854843139648e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.740096747875213623e-02,-7.267768681049346924e-02,-4.674857854843139648e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.401499032974243164e-02,8.144795149564743042e-02,3.108033165335655212e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.401499032974243164e-02,8.144795149564743042e-02,3.108033165335655212e-02
