Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.837913005320313764e-02,6.191180416769228451e-02,1.447522553524517530e+00
4.534402546471303502e-02,4.801740323283104628e-02,1.125850875000510953e+00
5.824912633899882730e-02,6.159256349320897661e-02,1.447522553666634071e+00
7.113420248014189207e-02,7.507871139993878284e-02,1.769194232476781758e+00
8.400054393085726323e-02,8.846249264389993705e-02,2.090865911536307742e+00
-3.186369715912669709e-01,-3.404285962819950107e-01,-1.324311100548886699e+01
-4.010256149981204126e-04,-1.416878926960539898e-03,-1.424322389811589984e+00
-4.457433759041859434e-04,-1.580089044301285313e-03,-1.591889729790880947e+00
-4.897056643857783820e-04,-1.742341370142845959e-03,-1.759457069771072524e+00
-5.328470880528887949e-04,-1.903572611095948226e-03,-1.927024409752466028e+00
-9.393625081822915002e-01,-1.380194187708368547e+00,-1.860210897335888092e+01
-1.464586148953299638e-01,-2.211283382071853043e-01,-4.899454951289810900e+00
-1.561052418873987713e-01,-2.371979389307526942e-01,-5.262377646031302092e+00
-1.655111634187297065e-01,-2.532168097817525942e-01,-5.625300382153941570e+00
-1.746626434605658140e-01,-2.691827888332332108e-01,-5.988223169240930233e+00
-3.046417942399254897e-01,2.645923510233759934e+00,-7.392510032005228382e+00
-2.119233623148055468e-01,2.643725810691551631e-02,-6.832988211164470194e+00
-2.225901257565467695e-01,2.685009871181841257e-02,-7.202338610765656846e+00
-2.331438497560796297e-01,2.711104201162327712e-02,-7.571688925088825961e+00
-2.435795534403383533e-01,2.721405111029270504e-02,-7.941039141040750593e+00
6.251515664122418992e-01,1.740156870127704813e+00,6.697176781639041110e+01
