Roll,Pitch,Yaw
2.205945244208433742e-01,-1.505698028690234114e-01,-1.734157492489615260e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.568480109225788829e-04,-5.324064396745662164e-06,2.696167035006778387e-02
-1.344250815976108689e-03,-9.055473804107993529e-06,4.793185839777555635e-02
-2.098247088507765486e-03,-1.332877267369296575e-05,7.489352873871694960e-02
-3.018141468921388491e-03,-1.775390772242541068e-05,1.078466813632461135e-01
-4.103160748688188496e-03,-2.185661279493905515e-05,1.467913162540058214e-01
-9.894031428371698536e-04,8.421338615237887112e-03,-1.270223695545787956e-01
-1.255650271789191278e-03,1.064329284657016157e-02,-1.607626867406420357e-01
-1.555032531772144143e-03,1.312028316024937274e-02,-1.984724532352612203e-01
-1.888178998254254988e-03,1.585050802594427030e-02,-2.401516691779749801e-01
-2.255786106665835962e-03,1.883203689785443308e-02,-2.858003347557329099e-01
-4.906653675439639518e-03,1.148564449789574345e-02,-5.889310981599441552e-01
-5.698455628254392794e-03,1.328975576396354379e-02,-6.830206829088193432e-01
-6.551582217913737641e-03,1.521884681414321927e-02,-7.840798670224836675e-01
-7.466638575439222582e-03,1.727123182978883634e-02,-8.921086506836433117e-01
-8.444269020063390960e-03,1.944513219762677991e-02,-1.007107034112022292e+00
-9.972222287623924014e-03,4.308735140149531906e-02,-3.086597371132160927e-01
-1.111126208323806597e-02,4.789948383004566379e-02,-3.439079228226506468e-01
-1.231229315897323408e-02,5.294989450994216224e-02,-3.810614178817626208e-01
-1.357542372477278311e-02,5.823549528378815093e-02,-4.201202228301074704e-01
-1.490076756247519889e-02,6.375308205029012187e-02,-4.610843382877873875e-01
-3.397801091134561302e-02,1.024858564661521206e-02,-1.023503514389218633e-01
-3.690440413936180858e-02,1.112606029585696057e-02,-1.114438600556415387e-01
-3.994065988535501488e-02,1.203558156559251906e-02,-1.209243262558953869e-01
-4.308513519549581061e-02,1.297655304460230627e-02,-1.307917499918659909e-01
-4.633613964025410509e-02,1.394836135458664764e-02,-1.410461312102312681e-01
-1.493997647096191039e-01,1.033629617019119207e-01,7.698815172089631398e-01
-1.597035628162857268e-01,1.106787989390311394e-01,8.258549891682857025e-01
-1.702952217047866978e-01,1.182257024478474278e-01,8.837924308516346139e-01
-1.811678820017082470e-01,1.260012825143398407e-01,9.436938403912296103e-01
-1.923145310168109245e-01,1.340030818159007042e-01,1.005559215774884052e+00
2.205945244208433742e-01,-1.505698028690234114e-01,-1.734157492489615260e+00
