Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.429339906822422273e-03,-2.629640075381793618e-02,1.181584442437813243e+00
-2.673758932611862340e-03,-2.040740195973948790e-02,9.190101219448520986e-01
-3.447773009060444999e-03,-2.619297696197897540e-02,1.181584442627611420e+00
-4.230353789888985881e-03,-3.195277442815597918e-02,1.444158763510861698e+00
-5.023694376898938697e-03,-3.768374245927549188e-02,1.706733084754717744e+00
1.728770615390820276e-01,2.063333079070212572e-01,-1.703866074601577552e+01
4.059777000926571150e-02,1.699459981456171581e-02,-2.817109812167589489e+00
4.523075528091496933e-02,1.902504426614439609e-02,-3.148534493824089786e+00
4.982193475722346970e-02,2.106785679692811317e-02,-3.479959174185459414e+00
5.436803431319043450e-02,2.312459427101481654e-02,-3.811383852818214901e+00
-1.826118687017004028e-01,1.302474742532167273e-01,2.170647436277063136e+01
2.544055283523170494e-02,4.328018573863724044e-02,-3.444661382348119805e-01
2.722679349945215585e-02,4.634081080264504382e-02,-3.699821488103018918e-01
2.899441598673700715e-02,4.937429658477187483e-02,-3.954981595123623905e-01
3.074248642525251665e-02,5.237932385442561900e-02,-4.210141703679434744e-01
-1.064292489048437762e+00,1.623297130606704775e+00,3.778813907290259522e+01
-8.580309913810510447e-02,2.345394612221208264e-01,3.894259186569021036e+00
-8.950458654512667700e-02,2.464241755465820805e-01,4.104759875842795225e+00
-9.306853621325240911e-02,2.581981616399490753e-01,4.315260617710775293e+00
-9.648955040549057893e-02,2.698570952139628387e-01,4.525761420383417111e+00
2.035148279952058381e+00,-4.228480590948985984e+00,-1.774293948828490386e+02
