Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.053187206387519836e-02,-1.098463907837867737e-01,-1.186453402042388916e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.053187206387519836e-02,-1.098463907837867737e-01,-1.186453402042388916e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.053187206387519836e-02,-1.098463907837867737e-01,-1.186453402042388916e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.053187206387519836e-02,-1.098463907837867737e-01,-1.186453402042388916e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.053187206387519836e-02,-1.098463907837867737e-01,-1.186453402042388916e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.376171708106994629e-01,-4.043226316571235657e-02,-2.854430116713047028e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.376171708106994629e-01,-4.043226316571235657e-02,-2.854430116713047028e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.376171708106994629e-01,-4.043226316571235657e-02,-2.854430116713047028e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.376171708106994629e-01,-4.043226316571235657e-02,-2.854430116713047028e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.376171708106994629e-01,-4.043226316571235657e-02,-2.854430116713047028e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.273575127124786377e-02,5.136474967002868652e-02,8.793197572231292725e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.273575127124786377e-02,5.136474967002868652e-02,8.793197572231292725e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.273575127124786377e-02,5.136474967002868652e-02,8.793197572231292725e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.273575127124786377e-02,5.136474967002868652e-02,8.793197572231292725e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.273575127124786377e-02,5.136474967002868652e-02,8.793197572231292725e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.613136619329452515e-02,-6.285364180803298950e-02,-1.996916234493255615e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.613136619329452515e-02,-6.285364180803298950e-02,-1.996916234493255615e-01
