Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.302435398101806641e-01,-1.444497555494308472e-01,-7.137177884578704834e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.302435398101806641e-01,-1.444497555494308472e-01,-7.137177884578704834e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.302435398101806641e-01,-1.444497555494308472e-01,-7.137177884578704834e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.302435398101806641e-01,-1.444497555494308472e-01,-7.137177884578704834e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.302435398101806641e-01,-1.444497555494308472e-01,-7.137177884578704834e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.043342441320419312e-01,1.368039548397064209e-01,-5.303382128477096558e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.043342441320419312e-01,1.368039548397064209e-01,-5.303382128477096558e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.043342441320419312e-01,1.368039548397064209e-01,-5.303382128477096558e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.043342441320419312e-01,1.368039548397064209e-01,-5.303382128477096558e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.043342441320419312e-01,1.368039548397064209e-01,-5.303382128477096558e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.552742421627044678e-01,1.762321740388870239e-01,-5.725712701678276062e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.552742421627044678e-01,1.762321740388870239e-01,-5.725712701678276062e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.552742421627044678e-01,1.762321740388870239e-01,-5.725712701678276062e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.552742421627044678e-01,1.762321740388870239e-01,-5.725712701678276062e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.552742421627044678e-01,1.762321740388870239e-01,-5.725712701678276062e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.854653358459472656e-01,2.409179359674453735e-01,-6.367468833923339844e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.854653358459472656e-01,2.409179359674453735e-01,-6.367468833923339844e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.854653358459472656e-01,2.409179359674453735e-01,-6.367468833923339844e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.854653358459472656e-01,2.409179359674453735e-01,-6.367468833923339844e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.854653358459472656e-01,2.409179359674453735e-01,-6.367468833923339844e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.358837187290191650e-01,-1.108105182647705078e-01,-8.903202414512634277e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.358837187290191650e-01,-1.108105182647705078e-01,-8.903202414512634277e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.358837187290191650e-01,-1.108105182647705078e-01,-8.903202414512634277e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.358837187290191650e-01,-1.108105182647705078e-01,-8.903202414512634277e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.358837187290191650e-01,-1.108105182647705078e-01,-8.903202414512634277e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.575765013694763184e-02,8.871708065271377563e-02,-2.050076127052307129e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.575765013694763184e-02,8.871708065271377563e-02,-2.050076127052307129e-01
