Input1,Input2,Input3,Input4,Input5,Input6
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.091905660927295685e-02,7.637514173984527588e-02,5.564962700009346008e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.091905660927295685e-02,7.637514173984527588e-02,5.564962700009346008e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.091905660927295685e-02,7.637514173984527588e-02,5.564962700009346008e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.091905660927295685e-02,7.637514173984527588e-02,5.564962700009346008e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.091905660927295685e-02,7.637514173984527588e-02,5.564962700009346008e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.252158075571060181e-01,4.935548454523086548e-02,-9.296178817749023438e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.252158075571060181e-01,4.935548454523086548e-02,-9.296178817749023438e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.252158075571060181e-01,4.935548454523086548e-02,-9.296178817749023438e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.252158075571060181e-01,4.935548454523086548e-02,-9.296178817749023438e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.252158075571060181e-01,4.935548454523086548e-02,-9.296178817749023438e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.205565184354782104e-01,1.729812026023864746e-01,-2.112984955310821533e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.205565184354782104e-01,1.729812026023864746e-01,-2.112984955310821533e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.205565184354782104e-01,1.729812026023864746e-01,-2.112984955310821533e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.205565184354782104e-01,1.729812026023864746e-01,-2.112984955310821533e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.205565184354782104e-01,1.729812026023864746e-01,-2.112984955310821533e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.693126857280731201e-01,-5.835979431867599487e-02,3.402439132332801819e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.693126857280731201e-01,-5.835979431867599487e-02,3.402439132332801819e-02
