Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.776302408994012705e-02,-1.427810563118548336e-02,0.000000000000000000e+00
-1.378612521848076450e-02,-1.108143248055317928e-02,0.000000000000000000e+00
-1.769593572559766820e-02,-1.422417929572608077e-02,0.000000000000000000e+00
-2.158938076571338682e-02,-1.735377137380447049e-02,0.000000000000000000e+00
-2.546463586746275029e-02,-2.046874218348756699e-02,0.000000000000000000e+00
3.861137619577738600e-01,3.863618810784072433e-01,0.000000000000000000e+00
7.648783149711591012e-02,8.153951695217950824e-02,0.000000000000000000e+00
8.527754425434021235e-02,9.090975078550901645e-02,0.000000000000000000e+00
9.400875645367645639e-02,1.002176198350081537e-01,0.000000000000000000e+00
1.026774195054283717e-01,1.094588079464037383e-01,0.000000000000000000e+00
-8.007893918505204489e-01,-4.562065350449394097e-01,0.000000000000000000e+00
-2.405907560340662249e-02,3.704925900752235185e-02,0.000000000000000000e+00
-2.575733412099509914e-02,3.966445580004000077e-02,0.000000000000000000e+00
-2.743985966327656609e-02,4.225542489814291397e-02,0.000000000000000000e+00
-2.910588081000806127e-02,4.482097836258389090e-02,0.000000000000000000e+00
-2.408157367099991841e+00,-9.280936722703705399e-01,0.000000000000000000e+00
-2.982087405141307102e-01,-5.919674005111707354e-02,0.000000000000000000e+00
-3.130520188849947316e-01,-6.214323971915815953e-02,0.000000000000000000e+00
-3.277158058648886318e-01,-6.505410745829084962e-02,0.000000000000000000e+00
-3.421934618782998538e-01,-6.792802505545016134e-02,0.000000000000000000e+00
7.614334371313316474e+00,-3.271833049647347558e+00,0.000000000000000000e+00
3.155941787556876266e-01,-3.491200395545491775e-01,0.000000000000000000e+00
3.274156800118957489e-01,-3.621971982285275282e-01,0.000000000000000000e+00
3.390569533985622330e-01,-3.750749537976001413e-01,0.000000000000000000e+00
3.505128044061049386e-01,-3.877475570435571783e-01,0.000000000000000000e+00
-7.318304947731375520e+00,-9.189411191150083091e-01,0.000000000000000000e+00
-1.613400239272272940e-01,-4.485354634286287112e-01,0.000000000000000000e+00
-1.660434888086870231e-01,-4.616111043070567077e-01,0.000000000000000000e+00
-1.706581652437103025e-01,-4.744398637272440045e-01,0.000000000000000000e+00
-1.751820288044277085e-01,-4.870161105634832066e-01,0.000000000000000000e+00
4.673791653839465265e-02,9.394541432154642990e+00,0.000000000000000000e+00
-1.708239148072821512e-01,6.228990780767860308e-02,0.000000000000000000e+00
-1.747609912222756190e-01,6.372553491903829026e-02,0.000000000000000000e+00
-1.786066430320629173e-01,6.512782411427237017e-02,0.000000000000000000e+00
-1.823592167792986718e-01,6.649617244678072969e-02,0.000000000000000000e+00
2.554958682039235818e+00,4.603465542636992147e+00,0.000000000000000000e+00
-5.421102942381860607e-02,2.931289548510518372e-01,0.000000000000000000e+00
-5.520156694741058107e-02,2.984848714829325678e-01,0.000000000000000000e+00
-5.616373706422341655e-02,3.036873904863068852e-01,0.000000000000000000e+00
-5.709713705760177671e-02,3.087343340171688766e-01,0.000000000000000000e+00
9.276425717854271724e+00,-5.430585090851501207e+00,0.000000000000000000e+00
3.398400704178877740e-01,7.299174245151522633e-02,0.000000000000000000e+00
3.447163297477837118e-01,7.403905800961729788e-02,0.000000000000000000e+00
3.494180623979367684e-01,7.504888668971657073e-02,0.000000000000000000e+00
3.539433715563075622e-01,7.602082107471055950e-02,0.000000000000000000e+00
-1.584475829636167177e+01,-5.166648704499579026e-01,0.000000000000000000e+00
-2.428555901165335706e-01,5.567320731067384315e-02,0.000000000000000000e+00
-2.455259942630891312e-01,5.628537292005058451e-02,0.000000000000000000e+00
-2.480736998646565494e-01,5.686941007893991928e-02,0.000000000000000000e+00
-2.504977350352807774e-01,5.742509599453993197e-02,0.000000000000000000e+00
-7.011629234248455411e+00,9.808581419077889052e+00,0.000000000000000000e+00
-4.776098964798192181e-01,3.796322673747604126e-01,0.000000000000000000e+00
-4.814462205510211534e-01,3.826810915537964819e-01,0.000000000000000000e+00
-4.850447726780032776e-01,3.855408972869053819e-01,0.000000000000000000e+00
-4.884043083563188725e-01,3.882106962907305725e-01,0.000000000000000000e+00
-2.294519311303136355e+00,-6.317228426322180068e-01,0.000000000000000000e+00
-5.470740990588168762e-01,3.631078121703212869e-01,0.000000000000000000e+00
-5.499910760433518453e-01,3.650433222576632275e-01,0.000000000000000000e+00
-5.526393549642821812e-01,3.668004725315282544e-01,0.000000000000000000e+00
-5.550182063226022366e-01,3.683787803103300007e-01,0.000000000000000000e+00
9.491798006105019780e+00,-3.324723635898762808e+01,0.000000000000000000e+00
-2.975690692150492755e-01,-5.034526425720775578e-01,0.000000000000000000e+00
-2.984037131638736517e-01,-5.048638983188691309e-01,0.000000000000000000e+00
-2.990940658034221822e-01,-5.060310155824310208e-01,0.000000000000000000e+00
-2.996400839267485128e-01,-5.069539241952969455e-01,0.000000000000000000e+00
2.779910608110551706e+01,2.816197901115412350e+01,0.000000000000000000e+00
3.520903727773416758e-01,1.575551732601238042e-01,0.000000000000000000e+00
3.522228373737251728e-01,1.576143689209150156e-01,0.000000000000000000e+00
3.521866739215590014e-01,1.575981060465081462e-01,0.000000000000000000e+00
3.519822355352253407e-01,1.575065429773828130e-01,0.000000000000000000e+00
-4.722643481641045327e+01,-2.638628784931297133e+01,0.000000000000000000e+00
-6.358290559412005383e-01,-3.934720136870212270e-01,0.000000000000000000e+00
-6.345505739133672218e-01,-3.926800416454073739e-01,0.000000000000000000e+00
-6.329713308279472095e-01,-3.917019647273839444e-01,0.000000000000000000e+00
-6.310926784245218801e-01,-3.905386233241381344e-01,0.000000000000000000e+00
4.954046284567353631e+00,1.669241543354104707e+01,0.000000000000000000e+00
-5.230062127656032178e-01,-7.123962037990302920e-02,0.000000000000000000e+00
