Roll Rate,Pitch Rate,Yaw Rate
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.833241060882286402e-02,1.598304154653539672e-02,-2.149036858755925053e-02
1.422789897478602891e-02,1.240481120492408461e-02,-1.671473112355197077e-02
1.826282478264808565e-02,1.592307388306931498e-02,-2.149036858714977252e-02
2.228073087261641869e-02,1.942675974132172453e-02,-2.626600605031488914e-02
2.627970612185488372e-02,2.291425943219137229e-02,-3.104164351270167696e-02
3.441094504162769963e-02,-9.367777366805410399e-02,-1.232352330245186955e+01
3.531928548218248726e-02,-1.694780418472052264e-03,-3.304514827662950793e+00
3.938191616567703057e-02,-1.810493464274911526e-03,-3.693281275694065613e+00
4.341863876021257590e-02,-1.898967719626047006e-03,-4.082047722324899652e+00
4.742760700299358811e-02,-1.957566800936155933e-03,-4.470814167077636014e+00
-1.929397085285005753e+00,1.521028759198185476e+00,-2.559625125058034811e+01
-2.613728114546753356e-01,2.330432352000056107e-01,-8.561306139671954085e+00
-2.811051827013296700e-01,2.480686376139448757e-01,-9.195476876667862953e+00
-3.009264383183322678e-01,2.626395564309710329e-01,-9.829647571268184336e+00
-3.208412810224711142e-01,2.767284959822001178e-01,-1.046381820978496968e+01
1.740388083614484049e+00,-2.024015781635863487e+00,1.267551760171096333e+02
